Row	Column	Assay	Sample	Conc	Ct	Norm init	Norm final	Norm range	R2	Chi2	Straight R2	Efficiency	Outlier	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Ct minus mean
1	12	GREM1	Tgfb_18_5	-1	29.15987	872.7377	828.6229	-44.11481	0.9985537	42696.45		1.600631	FALSE											8	1684.884	17.4991	30.12444	8397.989	0.1206127	4.984314	
1	13	JUN	Tgfb_18_5	-1	25.1186	830.5738	790.5901	-39.98364	0.9999041	39773.79		1.597019	FALSE											9	2124.844	14.26105	28.19251	10490.24	1.172811	4.936947	
1	14	MMP1	Tgfb_18_5	-1	25.35857	882.4099	838.2131	-44.19672	0.9998196	64193.57		1.587151	FALSE											15	2103.967	14.27834	28.07844	10212.2	0.8825645	4.853785	
1	15	FBN1	Tgfb_18_5	-1	23.17515	902.6558	868.3607	-34.2951	0.9996916	87228.2		1.642959	FALSE											10	1738.964	14.14978	25.18104	8967.666	0.5458269	5.1569	
1	18	ITGA1	Tgfb_18_5	-1	25.84694	874.082	842.7705	-31.31146	0.9997377	37115.97		1.691591	FALSE											8	2051.424	16.48829	28.90639	6776.641	1.598563	3.303383	
1	19	BGN	Tgfb_18_5	-1	23.3052	871.1475	834.7049	-36.44263	0.9998358	66888.4		1.658044	FALSE											9	2236.076	14.35561	25.84926	10238.54	0.9298445	4.578797	
1	20	THBS2	Tgfb_18_5	-1	24.97978	874.2131	858.6558	-15.55737	0.9995836	51832.47		1.525084	FALSE											7	1786.516	12.81017	27.90058	6778.033	0.7951487	3.793996	
1	21	VIM	Tgfb_18_5	-1	18.69489	850.7377	821.6558	-29.08197	0.9998338	50093.89		1.800319	FALSE											3	1726.717	13.52215	20.31654	8531.198	0.4840268	4.940706	
1	22	FBLN1	Tgfb_18_5	-1	20.57558	830.2131	800.1803	-30.03284	0.9997437	117057.1		1.639109	FALSE											8	1688.64	12.36893	22.92216	10164.17	0.6831059	6.019143	
1	23	CTGF	Tgfb_18_5	-1	21.195	842.2951	816.1967	-26.09839	0.999554	133281.8		1.712994	FALSE											6	1508.504	14.00679	23.11014	8376.31	0.5818787	5.552726	
1	27	VEGFA	Tgfb_18_5	-1	25.83363	791.5082	761.3934	-30.11475	0.9998573	58080.71		1.686786	FALSE											9	2120.476	16.42067	28.74156	10203.7	1.411692	4.811985	
1	28	MMP3	Tgfb_18_5	-1	24.44277	786.7705	744.4099	-42.36066	0.9997374	56779.29		1.766321	FALSE											11	1729.263	17.40632	25.77789	8533.488	0.3627846	4.934755	
1	29	GAPDH	Tgfb_18_5	-1	20.99891	752	724.0328	-27.96722	0.9997352	104136.5		1.702979	FALSE											5	1791.473	13.68279	23.05361	9603.63	0.6474211	5.360746	
1	30	COL1A1	Tgfb_18_5	-1	19.43729	763.5738	737.8361	-25.73773	0.9997212	183737.9		1.756251	FALSE											9	1874.532	13.49111	21.04576	12310.44	0.4341969	6.567204	
1	31	IL6R	Tgfb_18_5	-1	29.64422	762.4918	741.5901	-20.90167	0.9992234	110509.5		1.652465	FALSE											9	1881.915	18.19391	32.47166	7467.375	1.273312	3.967965	
1	32	B2M	Tgfb_18_5	-1	20.98759	784.3279	775.3607	-8.967224	0.9997153	127698.9		1.682342	FALSE											4	1690.21	13.34506	23.10945	10082.29	0.6489214	5.965111	
1	36	SMAD3	Tgfb_18_5	-1	25.73686	798.0164	763.2295	-34.78693	0.999854	61136.09		1.684345	FALSE											11	1838.993	16.56765	27.70168	10844.68	0.6325448	5.897075	
1	37	LAMA1	Tgfb_18_5	-1	27.08674	776.918	742.9344	-33.98358	0.9994243	70157.49		1.697451	FALSE											4	1550.245	17.39326	30.25505	6027.312	1.79259	3.887975	
1	38	MMP15	Tgfb_18_5	-1	32.72602	804.9016	776.4099	-28.49176	0.9985832	60918.01		1.5752	FALSE											4	1544.948	18.06957	36.33306	5387.558	1.728659	3.48721	
1	39	ITGA2	Tgfb_18_5	-1	25.72418	800.3279	766.459	-33.86884	0.9998419	50511.84		1.682985	FALSE											10	1469.069	16.65145	27.38196	9935.597	0.4532628	6.763193	
1	40	FN1	Tgfb_18_5	-1	18.38482	800.4754	765.2951	-35.1803	0.9998205	65771.39		1.610856	FALSE											7	1324.198	10.62109	20.66068	9228.229	0.5223442	6.968921	
1	41	PTGER3	Tgfb_18_5	-1	30.90847	785.082	765.2623	-19.8197	0.9988167	188054.8		1.803819	FALSE											8	1496.021	22.89064	32.33855	8711.304	0.5053838	5.822984	
1	42	PPIA	Tgfb_18_5	-1	22.18839	810.5246	792.1475	-18.37708	0.9998707	46232.97		1.704314	FALSE											9	1362.107	14.51664	24.21119	8912.403	0.6521184	6.543103	
1	45	DCN	Tgfb_18_5	-1	21.38333	767.1639	762.4754	-4.688538	0.9991895	318206.8		1.774616	FALSE											4	1692.648	14.91378	23.84112	8994.807	1.149729	5.314044	
1	46	LAMC1	Tgfb_18_5	-1	22.34336	775.4918	758.918	-16.57379	0.9998385	77213.38		1.794434	FALSE											10	1800.039	16.33197	23.62111	11482.73	0.3365822	6.379154	
1	47	ACTB	Tgfb_18_5	-1	20.98009	766.5901	754.6066	-11.98358	0.9993822	215847.5		1.717088	FALSE											12	1895.888	13.88856	23.00924	9165.914	0.6574399	4.834629	
1	48	COL5A1	Tgfb_18_5	-1	26.01395	772.4754	747.2623	-25.21313	0.9997774	62450.76		1.589752	FALSE											10	1419.452	14.82434	28.26414	9223.084	0.6168528	6.497638	
1	49	TIMP1	Tgfb_18_5	-1	19.58834	772.0328	752.9672	-19.06555	0.9997123	164251.7		1.707477	FALSE											20	1991.604	12.77866	21.70262	11219.87	0.6634854	5.633583	
1	50	COL4A1	Tgfb_18_5	-1	24.07795	735.4426	719.6229	-15.8197	0.9995106	161539.8		1.542736	FALSE											14	1137.018	12.71448	26.73108	9202.116	0.6843967	8.093199	
1	51	LOXL2	Tgfb_18_5	-1	25.21166	764	746.6066	-17.39343	0.9996207	112822.5		1.759992	FALSE											10	1344.567	17.83352	26.59264	9374.401	0.3882839	6.972058	
1	54	MMP19	Tgfb_18_5	-1	26.24201	770.4754	757.5082	-12.96722	0.9998158	51502.63		1.611692	FALSE											10	1654.639	15.29474	28.90096	8896.823	0.9341645	5.376895	
1	55	LAMA3	Tgfb_18_5	-1	28.13253	755.7705	734.9836	-20.78693	0.9994062	144539.2		1.73645	FALSE											12	1838.689	19.11587	30.3277	8707.096	0.9383504	4.735491	
1	56	THBS1	Tgfb_18_5	-1	19.70049	765.082	749.2787	-15.80328	0.9997534	91467.13		1.724865	FALSE											9	1895.1	13.13045	21.68796	9379.126	0.6178273	4.949147	
1	57	SMAD7	Tgfb_18_5	-1	25.80881	752.1803	727.6066	-24.57373	0.9997093	67299.47		1.686475	FALSE											9	1514.6	16.79164	27.42478	8785.747	0.4366223	5.800704	
1	58	COL3A1	Tgfb_18_5	-1	21.23557	756.0492	732.0492	-24	0.9998114	28355.15		1.805378	FALSE											12	1053.232	15.39096	23.17487	5690.744	0.76171	5.403127	
1	59	LOXL1	Tgfb_18_5	-1	21.0537	769.6393	756.1967	-13.44263	0.9986492	136644.9		2.379736	FALSE											3	1229.203	23.56392	21.55014	5969.103	0.1472136	4.856075	
1	60	VCAN	Tgfb_18_5	-1	23.71141	739.0984	713.9508	-25.14758	0.9995062	123821.1		1.718916	FALSE											13	1385.133	15.61878	26.4009	7440.03	1.260077	5.371348	
1	63	SMAD4	Tgfb_18_5	-1	24.88077	771.0656	756.4754	-14.59015	0.9997241	150145.5		1.843313	FALSE											21	2190.885	19.13551	26.07041	12866.88	0.3533232	5.872914	
1	64	SPARC	Tgfb_18_5	-1	20.13865	783.5901	756.5738	-27.01636	0.9995272	208816.5		1.773631	FALSE											17	1054.848	14.21186	21.83085	9309.299	0.5186787	8.825252	
1	65	TGFB1	Tgfb_18_5	-1	24.53839	744.3607	731.541	-12.8197	0.9998244	63087.11		1.639999	FALSE											13	1415.405	14.8954	26.75958	9496.631	0.6871483	6.709479	
1	66	ITGA6	Tgfb_18_5	-1	30.14389	771.9672	739.7869	-32.18036	0.9996907	68805.94		1.585101	FALSE											16	1786.749	16.92092	33.28454	9241.742	1.28537	5.172379	
1	67	FGFR3	Tgfb_18_5												CurveFitFailed																
1	68	MMP2	Tgfb_18_5	-1	21.39668	767.4918	728.7541	-38.73773	0.9997982	111872.1		1.663435	FALSE											11	1767.253	13.25405	23.79965	10963.33	0.7992402	6.2036	
1	69	TIMP2	Tgfb_18_5	-1	20.43826	759.4262	725.4754	-33.95081	0.999648	105943		1.833686	FALSE											16	1630.473	15.46656	21.6682	9015.025	0.3222497	5.529086	
2	0	NID1	Tgfb_2_1	-1	24.22555	809.6558	767.9508	-41.70496	0.9998393	51333.94		1.699228	FALSE											6	1660.1	15.81559	26.22205	9100.45	0.6589093	5.481869	
2	1	COL7A1	Tgfb_2_1	-1	23.29129	773.5082	740.9508	-32.55737	0.9998047	64192.31		1.71923	FALSE											7	1664.814	15.88615	24.41361	11775.09	0.2139152	7.072915	
2	2	COL1A2	Tgfb_2_1	-1	21.30988	817.7049	786.7049	-31	0.9994124	213771.4		1.591263	FALSE											6	1835.199	12.04375	23.72569	9748.278	0.6250548	5.311836	
2	3	SERPINE1	Tgfb_2_1	-1	20.58691	845.0656	806.6558	-38.40979	0.9997588	91713.52		1.649422	FALSE											10	1331.006	12.55945	22.81323	9139.327	0.6348493	6.86648	
2	4	ELN	Tgfb_2_1	-1	33.09018	829.8853	781.1147	-48.77051	0.9986781	189221.6		1.571123	FALSE		CtIsLarge									7	2037.431	18.57727	35.17211	11911.95	0.566388	5.846556	
2	5	HAS2	Tgfb_2_1	-1	29.12587	832.7869	783.082	-49.7049	0.9994579	198110.5		1.692496	FALSE											1	2256.568	18.98207	31.10344	11753.03	0.6945404	5.208365	
2	6	MMP9	Tgfb_2_1	-1	30.0488	809.3934	783.541	-25.85248	0.9993563	84812.95		1.599151	FALSE											10	1909.823	17.97138	31.08208	15489.77	0.1463638	8.110577	
2	9	MMP14	Tgfb_2_1	-1	22.21387	848.7049	805.6885	-43.01636	0.9995667	256290.2		1.698839	FALSE											12	1334.851	14.50513	24.04563	11432.73	0.5266249	8.564799	
2	10	SMAD2	Tgfb_2_1	-1	24.89671	829.4099	792.8361	-36.57379	0.9996799	138511		1.691098	FALSE											10	1787.67	16.09464	26.97585	10528.32	0.7078237	5.889407	
2	11	SMAD6	Tgfb_2_1												CurveFitFailed																
2	12	GREM1	Tgfb_2_1	-1	28.13321	857.9016	837.4262	-20.4754	0.9989042	41993.65		1.571751	FALSE											10	1716.253	16.08873	29.32154	7627.315	0.1636083	4.444167	
2	13	JUN	Tgfb_2_1	-1	24.94372	869.7377	833.4262	-36.31152	0.9998217	68055.68		1.594845	FALSE											7	2109.841	14.11313	28.04192	10122.08	1.17868	4.797556	
2	14	MMP1	Tgfb_2_1	-1	24.32401	864.3934	835.9344	-28.45898	0.9998554	56461.81		1.636065	FALSE											12	2153.979	14.67206	26.61193	10489.52	0.7163634	4.869836	
2	15	FBN1	Tgfb_2_1	-1	23.49276	893.0984	874.9836	-18.11481	0.9996608	105846.4		1.638528	FALSE											9	1794.042	14.27662	25.48577	9503.955	0.5358312	5.29751	
2	18	ITGA1	Tgfb_2_1	-1	27.51797	921.4099	900.8525	-20.55737	0.9993187	76864.83		1.722423	FALSE											8	2079.395	18.22091	30.4089	6449.01	1.583933	3.101387	
2	19	BGN	Tgfb_2_1	-1	24.22255	850.8853	831.9344	-18.95081	0.9997789	76408.22		1.617565	FALSE											8	2175.953	14.12419	27.21478	9630.758	1.167051	4.425995	
2	20	THBS2	Tgfb_2_1	-1	24.96027	855.541	834.6066	-20.93439	0.9996405	49720.75		1.499822	FALSE											13	1819.921	12.24368	28.20149	7072.914	0.8834255	3.886385	
2	21	VIM	Tgfb_2_1	-1	18.35631	880.2459	857.459	-22.78687	0.9998345	48361.18		1.76358	FALSE											9	1835.985	12.7459	20.16519	8479.902	0.5402781	4.618721	
2	22	FBLN1	Tgfb_2_1	-1	20.37631	827.9836	800.2623	-27.72131	0.9997862	86154.95		1.619878	FALSE											11	1641.215	11.91668	22.90321	9578.122	0.7393668	5.835994	
2	23	CTGF	Tgfb_2_1	-1	23.709	803.8361	788.2623	-15.57379	0.9997036	89226.91		1.644535	FALSE											9	1484.825	14.4583	25.91812	8719.852	0.6757373	5.872645	
2	27	VEGFA	Tgfb_2_1	-1	24.90949	830.9344	828.3442	-2.59021	0.9998786	51117.11		1.697801	FALSE											3	2187.938	16.05824	27.6015	10317.63	1.217353	4.71569	
2	28	MMP3	Tgfb_2_1	-1	24.05525	762.082	750.1803	-11.90167	0.9998075	46291.22		1.766693	FALSE											6	1758.124	17.14746	25.35371	8975.528	0.3403921	5.105175	
2	29	GAPDH	Tgfb_2_1	-1	20.32152	783.541	768.8033	-14.73767	0.9996168	169162.3		1.725061	FALSE											4	1886.895	13.5672	22.29396	10078.25	0.6218626	5.341179	
2	30	COL1A1	Tgfb_2_1	-1	20.67845	803.2623	788.5574	-14.7049	0.999741	172890.3		1.75304	FALSE											5	1926.927	14.34543	22.27051	12525.8	0.4417982	6.500405	
2	31	IL6R	Tgfb_2_1	-1	29.94506	768.0164	750.3442	-17.67218	0.9990771	135609.6		1.641891	FALSE											7	1949.308	18.12968	32.86016	7714.764	1.319794	3.957693	
2	32	B2M	Tgfb_2_1	-1	20.78095	780.7869	765.1312	-15.6557	0.9997457	115381		1.631088	FALSE											7	1643.565	12.33467	23.32299	10010.77	0.7905487	6.090889	
2	36	SMAD3	Tgfb_2_1	-1	23.92482	801.6066	783.7377	-17.86884	0.9997823	106630.8		1.710878	FALSE											12	1899.799	15.84434	25.82692	11109.41	0.6144304	5.847677	
2	37	LAMA1	Tgfb_2_1	-1	26.36422	810.3442	792.4099	-17.93439	0.9996328	52922.97		1.637179	FALSE											9	1548.702	15.67587	30.12016	6359.152	2.150232	4.106117	
2	38	MMP15	Tgfb_2_1	-1	31.47261	776.0492	769.2131	-6.83606	0.9992105	69878.04		1.602284	FALSE											5	1521.495	18.75245	32.79441	10514.76	0.2581459	6.910808	
2	39	ITGA2	Tgfb_2_1	-1	25.28243	785.7541	777.3934	-8.360657	0.9998056	68569.62		1.681933	FALSE											9	1464.322	16.33529	26.94388	10253.93	0.4489394	7.002511	
2	40	FN1	Tgfb_2_1	-1	18.54175	798.7869	776.8853	-21.90161	0.9997421	98296.52		1.591701	FALSE											4	1342.818	10.42174	20.95082	9412.614	0.5503365	7.009599	
2	41	PTGER3	Tgfb_2_1												CurveFitFailed																
2	42	PPIA	Tgfb_2_1	-1	21.9711	776.1312	750.5246	-25.60657	0.9997739	82653.79		1.737066	FALSE											9	1379.905	14.93112	23.8318	8984.02	0.6012726	6.510605	
2	45	DCN	Tgfb_2_1	-1	21.28393	764.2623	750.0984	-14.16388	0.9987166	455053.4		1.791013	FALSE											15	1603.874	15.11654	23.58752	8530.766	1.044557	5.31885	
2	46	LAMC1	Tgfb_2_1	-1	22.35154	769.1312	762.7869	-6.344299	0.9997995	78051.22		1.767831	FALSE											10	1692.02	15.80313	23.88774	9917.594	0.4516818	5.861392	
