Interactie,Interactors,MI
A1CF,TPD52,0.12923053
A1CF,TRIM10,0.11751387
A1CF,TRPS1,0.20199846
A1CF,TRUB1,0.14971969
A1CF,TSC22D1,0.10344802
A1CF,TUBGCP3,0.07994476
A1CF,WIZ,0.0921589
A1CF,ZFPM1,0.08254276
A1CF,ZNF260,0.12684889
A1CF,ZNF33A,0.22563548
A1CF,ZNF385A,0.12514037
A1CF,ZNF496,0.11751387
A1CF,ZNF512,0.12684889
A1CF,ZNF71,0.12514037
ABCA5,ABCC8,0.19670927
ABCA5,ABHD17C,0.15085087
ABCA5,ACKR3,0.19670927
ABCA5,ACVR2B,0.12514037
ABCA5,AFDN,0.11041635
ABCA5,AMT,0.08815181
ABCA5,AMT,0.08254526
ABCA5,ANKRD44,0.08025668
ABCA5,AP3B2,0.12217771
ABCA5,APPL1,0.17756414
ABCA5,BACE1,0.10450354
ABCA5,BCL7A,0.14574834
ABCA5,BRF1,0.14971969
ABCA5,BTG2,0.12252463
ABCA5,CBX6,0.09219639
ABCA5,CCDC90B,0.14574834
ABCA5,CD8A,0.17084997
ABCA5,CD8A,0.1375739
ABCA5,CDC20B,0.12492348
ABCA5,CMTM4,0.12514037
ABCA5,COL3A1,0.23486881
ABCA5,COLCA1,0.1375739
ABCA5,CORO1A,0.13817238
ABCA5,CPEB3,0.22129466
ABCA5,DRD3,0.18778519
ABCA5,DUSP6,0.08254276
ABCA5,EDAR,0.19680787
ABCA5,EDC4,0.10148671
ABCA5,EPAS1,0.1043187
ABCA5,EPM2AIP1,0.10576755
ABCA5,EQTN,0.08595599
ABCA5,ERBB3,0.22129466
ABCA5,F3,0.17756414
ABCA5,FAM170A,0.07994476
ABCA5,FANCD2,0.1375739
ABCA5,FBXW2,0.12866719
ABCA5,FER,0.08590221
ABCA5,FJX1,0.12183497
ABCA5,FZD7,0.12183497
ABCA5,GCNT1,0.10344802
ABCA5,GLUD1,0.12684889
ABCA5,GMFG,0.16727492
ABCA5,HES1,0.1375739
ABCA5,HIVEP3,0.13790726
ABCA5,HYKK,0.07994476
ABCA5,INMT,0.10576755
ABCA5,IP6K1,0.12492348
ABCA5,JAZF1,0.20199846
ABCA5,KCNJ5,0.11041635
ABCA5,KCNS3,0.13817238
ABCA5,KCTD15,0.10450354
ABCA5,KDM5A,0.08590221
ABCA5,KLF11,0.12217771
ABCA5,KLHL26,0.08590221
ABCA5,KRTAP12-2,0.17084997
ABCA5,LCMT2,0.12866719
ABCA5,LDB3,0.0921589
ABCA5,LIF,0.13790726
ABCA5,MAFG,0.17084997
ABCA5,MTG2,0.1260778
ABCA5,NEO1,0.22563548
ABCA5,NNT,0.10450354
ABCA5,PARP2,0.19670927
ABCA5,PDK1,0.08595599
ABCA5,PMM2,0.10344802
ABCA5,PPM1E,0.12183497
ABCA5,PRICKLE2,0.07847439
ABCA5,PSPC1,0.12923053
ABCA5,PXDC1,0.09600695
ABCA5,RAB3A,0.0921589
ABCA5,RNF34,0.16727492
ABCA5,RRNAD1,0.12684889
ABCA5,SAV1,0.13817238
ABCA5,SCARA5,0.14971969
ABCA5,SECTM1,0.12357774
ABCA5,SERPINE1,0.19670927
ABCA5,SHTN1,0.16727492
ABCA5,SIX1,0.12492348
ABCA5,SIX5,0.15085087
ABCA5,SLC15A1,0.1375739
ABCA5,SLC34A1,0.08254526
ABCA5,SLC7A1,0.09600695
ABCA5,SMCO4,0.12514037
ABCA5,SMYD4,0.1043187
ABCA5,SORBS1,0.14574834
ABCA5,SORBS1,0.12492348
ABCA5,SPEN,0.10576755
ABCA5,TACC2,0.12866719
ABCA5,TLR4,0.1260778
ABCA5,TLR4,0.20199846
ABCA5,TMEM2,0.1375739
ABCA5,TNC,0.16873057
ABCA5,TPD52,0.1191461
ABCA5,TPP1,0.15085087
ABCA5,TRIM10,0.08595599
ABCA5,TRUB1,0.12866719
ABCA5,TSC22D1,0.18778519
ABCA5,TUBGCP3,0.11751387
ABCA5,TXNIP,0.08590221
ABCA5,VSTM1,0.12684889
ABCA5,VWA5A,0.1375739
ABCA5,WBSCR17,0.09219639
ABCA5,WDR62,0.2061494
ABCA5,WIZ,0.16873057
ABCA5,XPO1,0.12492348
ABCA5,ZNF260,0.12183497
ABCA5,ZNF385A,0.08815181
ABCA5,ZNF436,0.14197354
ABCA5,ZNF496,0.09600695
ABCA5,ZNF512,0.12183497
ABCA5,ZNF516,0.12923053
ABCA5,ZNF560,0.15085087
ABCB8,ACKR3,0.12492348
ABCB8,ACTBL2,0.12514037
ABCB8,ACVR2B,0.1043187
ABCB8,ADAMTSL1,0.09600695
ABCB8,ADM,0.14574834
ABCB8,AKAP1,0.13790726
ABCB8,AMOTL2,0.14574834
ABCB8,ANKRD36B,0.22563548
ABCB8,ANKRD44,0.08254276
ABCB8,AP3B2,0.12183497
ABCB8,APOL3,0.17756414
ABCB8,ASB8,0.12217771
ABCB8,BCL7A,0.10344802
ABCB8,C9orf72,0.15795847
ABCB8,CCDC90B,0.10344802
ABCB8,CCNJL,0.08590221
ABCB8,CD8A,0.10576755
ABCB8,CMTM4,0.1043187
ABCB8,COL7A1,0.1375739
ABCB8,CX3CL1,0.08254276
ABCB8,CXCR1,0.19680787
ABCB8,CYFIP2,0.19670927
ABCB8,DACT1,0.12217771
ABCB8,DCDC2,0.09219639
ABCB8,DENND2D,0.12514037
ABCB8,DRD3,0.08254526
ABCB8,DSCC1,0.22563548
ABCB8,DUSP3,0.16727492
ABCB8,EDAR,0.10450354
ABCB8,ENPP3,0.23486881
ABCB8,EPB41L3,0.1375739
ABCB8,ETF1,0.07847439
ABCB8,FAM161B,0.13790726
ABCB8,FAM170A,0.18293891
ABCB8,FBXW2,0.0921589
ABCB8,FJX1,0.08254526
ABCB8,GCNT1,0.07994476
ABCB8,GLUD1,0.07994476
ABCB8,GMFG,0.12514037
ABCB8,HES1,0.16873057
ABCB8,HES1,0.12357774
ABCB8,HIVEP3,0.14971969
ABCB8,HLA-G,0.14574834
ABCB8,HOXB13,0.08025668
ABCB8,HOXC6,0.12183497
ABCB8,HYKK,0.18293891
ABCB8,HYOU1,0.12923053
ABCB8,ICAM4,0.07847439
ABCB8,ID1,0.17084997
ABCB8,INMT,0.08025668
ABCB8,INPP5D,0.12514037
ABCB8,KCTD15,0.10576755
ABCB8,KIAA0586,0.10148671
ABCB8,KIAA0930,0.15085087
ABCB8,KIF2C,0.17756414
ABCB8,KIFC3,0.17084997
ABCB8,KLF11,0.12183497
ABCB8,KMT2D,0.09600695
ABCB8,LCMT2,0.0921589
ABCB8,MAFG,0.10576755
ABCB8,MTG2,0.1043187
ABCB8,NAIP,0.08025668
ABCB8,NEO1,0.1043187
ABCB8,NIPAL4,0.09219639
ABCB8,NNT,0.10576755
ABCB8,NUDT14,0.14574834
ABCB8,PMEPA1,0.16727492
ABCB8,PMEPA1,0.12923053
ABCB8,PRICKLE2,0.11751387
ABCB8,PXDC1,0.14197354
ABCB8,RELL2,0.12183497
ABCB8,RND2,0.08254276
ABCB8,RNF34,0.12514037
ABCB8,SAV1,0.14574834
ABCB8,SECTM1,0.08025668
ABCB8,SHTN1,0.12514037
ABCB8,SLC34A1,0.11751387
ABCB8,SLC7A1,0.1260778
ABCB8,SMCO4,0.1043187
ABCB8,SNAPC4,0.14197354
ABCB8,SNAPC4,0.0921589
ABCB8,SPEN,0.08025668
ABCB8,SRC,0.09057609
ABCB8,TACC2,0.0921589
ABCB8,TCN2,0.07847439
ABCB8,TLR4,0.1043187
ABCB8,TMEM25,0.08025668
ABCB8,TPD52,0.09219639
ABCB8,TPD52,0.11041635
ABCB8,TRUB1,0.09219639
ABCB8,TUBGCP3,0.12492348
ABCB8,TXNIP,0.14574834
ABCB8,VSTM1,0.07994476
ABCB8,WBSCR17,0.10450354
ABCB8,WDR62,0.10344802
ABCB8,WIZ,0.08595599
ABCB8,ZFPM1,0.15085087
ABCB8,ZFYVE27,0.16873057
ABCB8,ZNF181,0.14574834
ABCB8,ZNF469,0.13817238
ABCB8,ZNF71,0.11041635
ABCC8,ABCA5,0.19670927
ABCC8,ABHD17C,0.10344802
ABCC8,ACKR3,0.13790726
ABCC8,AFDN,0.08595599
ABCC8,AKT1S1,0.09600695
ABCC8,AMT,0.1375739
ABCC8,ANKRD44,0.08590221
ABCC8,ANKS1A,0.07847439
ABCC8,AP3B2,0.08590221
ABCC8,APOL3,0.09219639
ABCC8,APPL1,0.16727492
ABCC8,ARMC8,0.14574834
ABCC8,BACE1,0.15085087
ABCC8,BRF1,0.12492348
ABCC8,BTG2,0.14197354
ABCC8,CASTOR2,0.09057609
ABCC8,CBX6,0.08815181
ABCC8,CD8A,0.09600695
ABCC8,CD8A,0.12514037
ABCC8,CDC20B,0.14574834
ABCC8,CLEC5A,0.12514037
ABCC8,COL3A1,0.17756414
ABCC8,COLCA1,0.12514037
ABCC8,CORO1A,0.13790726
ABCC8,CPEB3,0.14574834
ABCC8,CSPP1,0.12252463
ABCC8,CXCR1,0.10344802
ABCC8,CYFIP2,0.14574834
ABCC8,DACT1,0.1043187
ABCC8,DRD3,0.23486881
ABCC8,DUSP3,0.12357774
ABCC8,DUSP6,0.09057609
ABCC8,EDAR,0.15795847
ABCC8,EDC4,0.12183497
ABCC8,EPAS1,0.07994476
ABCC8,EPM2AIP1,0.11751387
ABCC8,ERBB3,0.14574834
ABCC8,F3,0.23486881
ABCC8,FAM161B,0.12492348
ABCC8,FBXW2,0.12866719
ABCC8,FJX1,0.1043187
ABCC8,FZD7,0.09057609
ABCC8,GMFG,0.12866719
ABCC8,GOLGA7B,0.09907827
ABCC8,HES1,0.11041635
ABCC8,HIVEP3,0.13817238
ABCC8,HOXB13,0.08025668
ABCC8,INMT,0.08025668
ABCC8,IPPK,0.12252463
ABCC8,JAZF1,0.1260778
ABCC8,KCNJ5,0.08595599
ABCC8,KCNS3,0.13790726
ABCC8,KLF11,0.08590221
ABCC8,KRTAP12-2,0.08254526
ABCC8,LCMT2,0.12866719
ABCC8,LDB3,0.07994476
ABCC8,LIF,0.19670927
ABCC8,MAFG,0.09600695
ABCC8,MTG2,0.08254526
ABCC8,NAIP,0.1260778
ABCC8,NEO1,0.16727492
ABCC8,PARP2,0.13817238
ABCC8,PLEKHA2,0.07847439
ABCC8,PMEPA1,0.1043187
ABCC8,PMM2,0.10450354
ABCC8,PPM1E,0.09057609
ABCC8,PSPC1,0.1043187
ABCC8,RCHY1,0.09907827
ABCC8,RNF34,0.12866719
ABCC8,RRNAD1,0.1375739
ABCC8,SAV1,0.19670927
ABCC8,SCARA5,0.12492348
ABCC8,SERPINE1,0.13817238
ABCC8,SHTN1,0.12866719
ABCC8,SIX1,0.14574834
ABCC8,SIX5,0.10344802
ABCC8,SLC15A1,0.12514037
ABCC8,SLC34A1,0.0921589
ABCC8,SORBS1,0.14971969
ABCC8,SORBS1,0.14574834
ABCC8,SPEN,0.08025668
ABCC8,SUSD6,0.1375739
ABCC8,TACC2,0.12866719
ABCC8,TLR4,0.08254526
ABCC8,TLR4,0.17084997
ABCC8,TMEM2,0.12514037
ABCC8,TMEM25,0.1260778
ABCC8,TNC,0.15795847
ABCC8,TPD52,0.16873057
ABCC8,TPP1,0.10344802
ABCC8,TRUB1,0.17756414
ABCC8,TSC22D1,0.12866719
ABCC8,TUBGCP3,0.08595599
ABCC8,VWA5A,0.12514037
ABCC8,WBSCR17,0.07994476
ABCC8,WDR62,0.19680787
ABCC8,WIZ,0.21582629
ABCC8,ZFYVE27,0.11041635
ABCC8,ZNF260,0.09057609
ABCC8,ZNF385A,0.08254276
ABCC8,ZNF436,0.22129466
ABCC8,ZNF469,0.14971969
ABCC8,ZNF496,0.0921589
ABCC8,ZNF512,0.09057609
ABCC8,ZNF516,0.1043187
ABCC8,ZNF560,0.11751387
ABCD4,AFDN,0.12866719
ABCD4,AKAP1,0.1043187
ABCD4,AKAP12,0.10450354
ABCD4,AKT1S1,0.08254276
ABCD4,AMT,0.16873057
ABCD4,ANKRD36B,0.08595599
ABCD4,ANKRD44,0.12492348
ABCD4,ANKS1A,0.07994476
ABCD4,APOL3,0.10450354
ABCD4,ASB8,0.08254276
ABCD4,ATN1,0.1043187
ABCD4,B4GALT1,0.16727492
ABCD4,BACE1,0.09907827
ABCD4,BRF1,0.12866719
ABCD4,BTG2,0.08595599
ABCD4,C9orf72,0.17084997
ABCD4,CASTOR2,0.07994476
ABCD4,CBX6,0.15795847
ABCD4,CDC20B,0.11751387
ABCD4,CTXN1,0.09907827
ABCD4,CX3CL1,0.1260778
ABCD4,CXCR1,0.09219639
ABCD4,CYFIP2,0.0921589
ABCD4,DACT1,0.07847439
ABCD4,DCDC2,0.10344802
ABCD4,DENND2D,0.09600695
ABCD4,DSCC1,0.08595599
ABCD4,DUSP3,0.11041635
ABCD4,EDC4,0.09219639
ABCD4,EPAS1,0.15085087
ABCD4,EPHB1,0.07847439
ABCD4,EPM2AIP1,0.14197354
ABCD4,ETF1,0.1260778
ABCD4,FAM161B,0.08254526
ABCD4,FJX1,0.09057609
ABCD4,GCNT1,0.17084997
ABCD4,GLUD1,0.10450354
ABCD4,HAUS5,0.1375739
ABCD4,HES1,0.12514037
ABCD4,HOXB13,0.16727492
ABCD4,ICAM4,0.1260778
ABCD4,INMT,0.12923053
ABCD4,IP6K1,0.12183497
ABCD4,KCNJ5,0.12866719
ABCD4,KDM4B,0.09907827
ABCD4,KIAA0586,0.08595599
ABCD4,LDB3,0.13790726
ABCD4,MYO10,0.07847439
ABCD4,NIPAL4,0.10344802
ABCD4,NUDT6,0.11751387
ABCD4,P2RX2,0.16727492
ABCD4,PIGA,0.19670927
ABCD4,PLEKHA2,0.07994476
ABCD4,PMM2,0.17756414
ABCD4,PSPC1,0.13817238
ABCD4,RND2,0.14574834
ABCD4,RRNAD1,0.1375739
ABCD4,SCARA5,0.12866719
ABCD4,SECTM1,0.14197354
ABCD4,SH3GLB2,0.17756414
ABCD4,SHANK2,0.08815181
ABCD4,SHPRH,0.17084997
ABCD4,SIX1,0.11751387
ABCD4,SLC34A1,0.14197354
ABCD4,SMYD4,0.14971969
ABCD4,SNAPC4,0.07994476
ABCD4,SORBS1,0.11751387
ABCD4,SPEN,0.12923053
ABCD4,STAG3,0.16727492
ABCD4,TCN2,0.1260778
ABCD4,TMEM53,0.09219639
ABCD4,TPD52,0.20199846
ABCD4,VSTM1,0.10450354
ABCD4,XPO1,0.12514037
ABCD4,ZFYVE27,0.12514037
ABCD4,ZNF516,0.13817238
ABCD4,ZNF560,0.12866719
ABCD4,ZNF71,0.08025668
ABHD17C,ABCA5,0.15085087
ABHD17C,ABCC8,0.10344802
ABHD17C,ACKR3,0.08595599
ABHD17C,ACTBL2,0.12866719
ABHD17C,ACVR2B,0.12217771
ABHD17C,AFDN,0.09600695
ABHD17C,AKT1S1,0.08595599
ABHD17C,AMT,0.12217771
ABHD17C,ANKRD36B,0.1260778
ABHD17C,APBB2,0.07847439
ABHD17C,APPL1,0.08254526
ABHD17C,ARMC8,0.07994476
ABHD17C,B4GALT1,0.1375739
ABHD17C,BACE1,0.1375739
ABHD17C,BCL7A,0.19680787
ABHD17C,BRF1,0.20199846
ABHD17C,BTG2,0.12183497
ABHD17C,C9orf72,0.10450354
ABHD17C,CAMK2A,0.09907827
ABHD17C,CBX6,0.08590221
ABHD17C,CCDC90B,0.19680787
ABHD17C,CCNJL,0.08254276
ABHD17C,CD8A,0.17756414
ABHD17C,CDC20B,0.10148671
ABHD17C,CMTM4,0.12217771
ABHD17C,COL3A1,0.17084997
ABHD17C,COLCA1,0.17756414
ABHD17C,CPEB3,0.2061494
ABHD17C,CSPP1,0.08025668
ABHD17C,CXCR1,0.10344802
ABHD17C,DACT1,0.1043187
ABHD17C,DRD3,0.1043187
ABHD17C,DSCC1,0.1260778
ABHD17C,DUSP2,0.09907827
ABHD17C,DUSP3,0.1043187
ABHD17C,EDC4,0.14197354
ABHD17C,ENPP3,0.08254526
ABHD17C,EPHB1,0.09219639
ABHD17C,EPM2AIP1,0.12514037
ABHD17C,ERBB3,0.2061494
ABHD17C,F3,0.12357774
ABHD17C,FAM161B,0.12492348
ABHD17C,FANCD2,0.07847439
ABHD17C,FJX1,0.23486881
ABHD17C,HES1,0.16727492
ABHD17C,HOXB13,0.1260778
ABHD17C,HOXC6,0.08590221
ABHD17C,HYOU1,0.16727492
ABHD17C,IPPK,0.08025668
ABHD17C,JAZF1,0.22563548
ABHD17C,KCNJ5,0.09600695
ABHD17C,KCTD15,0.09600695
ABHD17C,KIAA0930,0.2061494
ABHD17C,KIF2C,0.17084997
ABHD17C,KLHL26,0.13790726
ABHD17C,KRTAP12-2,0.16727492
ABHD17C,LDB3,0.14574834
ABHD17C,MTG2,0.16727492
ABHD17C,MYO10,0.09219639
ABHD17C,NAIP,0.08025668
ABHD17C,NEO1,0.08254526
ABHD17C,NIPAL4,0.08595599
ABHD17C,NNT,0.09600695
ABHD17C,P2RX2,0.1375739
ABHD17C,PARP2,0.11041635
ABHD17C,PMEPA1,0.12357774
ABHD17C,PMEPA1,0.16727492
ABHD17C,PMM2,0.1375739
ABHD17C,PRICKLE2,0.0921589
ABHD17C,PSPC1,0.22129466
ABHD17C,RELL2,0.08590221
ABHD17C,RRNAD1,0.10450354
ABHD17C,SCARA5,0.20199846
ABHD17C,SECTM1,0.08025668
ABHD17C,SERPINE1,0.11041635
ABHD17C,SH3GLB2,0.09057609
ABHD17C,SIX1,0.10148671
ABHD17C,SIX5,0.2541504
ABHD17C,SLC15A1,0.17756414
ABHD17C,SLC7A1,0.22563548
ABHD17C,SMCO4,0.12217771
ABHD17C,SNAPC4,0.11751387
ABHD17C,SORBS1,0.16873057
ABHD17C,SORBS1,0.10148671
ABHD17C,STAG3,0.1375739
ABHD17C,TLR4,0.16727492
ABHD17C,TLR4,0.17756414
ABHD17C,TMEM2,0.17756414
ABHD17C,TMEM25,0.08025668
ABHD17C,TPP1,0.2541504
ABHD17C,TSC22D1,0.09219639
ABHD17C,TUBGCP3,0.13790726
ABHD17C,TXNIP,0.19670927
ABHD17C,VWA5A,0.17756414
ABHD17C,WIZ,0.12492348
ABHD17C,XPO1,0.07994476
ABHD17C,ZFPM1,0.2061494
ABHD17C,ZNF436,0.1043187
ABHD17C,ZNF496,0.12866719
ABHD17C,ZNF516,0.22129466
ABHD17C,ZNF560,0.17084997
ABHD17C,ZNF71,0.16873057
ACKR3,ABCA5,0.19670927
ACKR3,ABCB8,0.12492348
ACKR3,ABCC8,0.13790726
ACKR3,ABHD17C,0.08595599
ACKR3,ACVR2B,0.12357774
ACKR3,ADM,0.12514037
ACKR3,AMOTL2,0.12514037
ACKR3,ANKRD36B,0.07994476
ACKR3,AP3B2,0.15085087
ACKR3,APOL3,0.10148671
ACKR3,APPL1,0.17756414
ACKR3,ASB8,0.08254526
ACKR3,BCL7A,0.12492348
ACKR3,C9orf72,0.07847439
ACKR3,CCDC90B,0.12492348
ACKR3,CCNJL,0.0921589
ACKR3,CD8A,0.20199846
ACKR3,CD8A,0.08815181
ACKR3,CMTM4,0.12357774
ACKR3,COL3A1,0.18778519
ACKR3,COLCA1,0.08815181
ACKR3,CORO1A,0.13790726
ACKR3,CPEB3,0.14197354
ACKR3,CRLS1,0.07994476
ACKR3,CXCR1,0.08595599
ACKR3,CYFIP2,0.14197354
ACKR3,DENND2D,0.14197354
ACKR3,DRD3,0.12866719
ACKR3,DSCC1,0.07994476
ACKR3,DUSP3,0.09219639
ACKR3,EDAR,0.2061494
ACKR3,ENPP3,0.12684889
ACKR3,EPAS1,0.12183497
ACKR3,EPM2AIP1,0.07994476
ACKR3,EQTN,0.11041635
ACKR3,ERBB3,0.14197354
ACKR3,F3,0.12866719
ACKR3,FAM161B,0.09907827
ACKR3,FAM170A,0.1043187
ACKR3,FANCD2,0.17084997
ACKR3,FBXW2,0.16727492
ACKR3,FER,0.12217771
ACKR3,FJX1,0.08815181
ACKR3,FZD7,0.1260778
ACKR3,GCNT1,0.15085087
ACKR3,GLUD1,0.12514037
ACKR3,GMFG,0.22563548
ACKR3,HAUS5,0.07994476
ACKR3,HES1,0.10450354
ACKR3,HES1,0.12684889
ACKR3,HIVEP3,0.19670927
ACKR3,HYKK,0.1043187
ACKR3,INMT,0.10450354
ACKR3,IP6K1,0.14197354
ACKR3,JAZF1,0.1375739
ACKR3,KCNS3,0.13790726
ACKR3,KCTD15,0.10344802
ACKR3,KDM5A,0.12217771
ACKR3,KIFC3,0.14574834
ACKR3,KLF11,0.15085087
ACKR3,KRTAP12-2,0.12514037
ACKR3,LCMT2,0.16727492
ACKR3,LIF,0.13817238
ACKR3,MAFG,0.20199846
ACKR3,MTG2,0.1043187
ACKR3,NEO1,0.23486881
ACKR3,NNT,0.10344802
ACKR3,PARP2,0.19670927
ACKR3,PDK1,0.11041635
ACKR3,PMEPA1,0.08815181
ACKR3,PPM1E,0.1260778
ACKR3,PXDC1,0.17084997
ACKR3,RAB3A,0.08254526
ACKR3,RNF34,0.22563548
ACKR3,SAV1,0.19670927
ACKR3,SECTM1,0.17084997
ACKR3,SERPINE1,0.19670927
ACKR3,SHANK2,0.0921589
ACKR3,SHTN1,0.22563548
ACKR3,SIX5,0.08595599
ACKR3,SLC15A1,0.08815181
ACKR3,SLC34A1,0.1260778
ACKR3,SLC7A1,0.07994476
ACKR3,SMCO4,0.12357774
ACKR3,SMYD4,0.12923053
ACKR3,SPEN,0.10450354
ACKR3,SRBD1,0.08590221
ACKR3,SRC,0.11041635
ACKR3,SUSD6,0.09057609
ACKR3,TACC2,0.16727492
ACKR3,TLR4,0.1043187
ACKR3,TLR4,0.12183497
ACKR3,TMEM2,0.08815181
ACKR3,TNC,0.2061494
ACKR3,TPD52,0.08590221
ACKR3,TPD52,0.15795847
ACKR3,TPP1,0.08595599
ACKR3,TRIM10,0.11041635
ACKR3,TRUB1,0.12866719
ACKR3,TSC22D1,0.22563548
ACKR3,TUBGCP3,0.10576755
ACKR3,TXNIP,0.08025668
ACKR3,VSTM1,0.12514037
ACKR3,VWA5A,0.08815181
ACKR3,WBSCR17,0.12183497
ACKR3,WDR62,0.21582629
ACKR3,WIZ,0.1191461
ACKR3,XPO1,0.14971969
ACKR3,ZFYVE27,0.10450354
ACKR3,ZNF181,0.12514037
ACKR3,ZNF260,0.1260778
ACKR3,ZNF512,0.1260778
ACKR3,ZNF560,0.08590221
ACSS3,ACVR2B,0.08815181
ACSS3,ADAMTSL1,0.16873057
ACSS3,ADM,0.17756414
ACSS3,AFDN,0.17084997
ACSS3,AKAP12,0.10576755
ACSS3,AKT1S1,0.12183497
ACSS3,AMOTL2,0.17756414
ACSS3,AMT,0.12514037
ACSS3,AMT,0.08595599
ACSS3,ANKS1A,0.18293891
ACSS3,AP3B2,0.19680787
ACSS3,APBB2,0.22129466
ACSS3,ARMC8,0.10450354
ACSS3,ASB8,0.12866719
ACSS3,B4GALT1,0.12923053
ACSS3,BRF1,0.0921589
ACSS3,CAMK2A,0.1375739
ACSS3,CASTOR2,0.08815181
ACSS3,CBX6,0.15085087
ACSS3,CCNJL,0.18778519
ACSS3,CD8A,0.11041635
ACSS3,CLEC5A,0.1260778
ACSS3,CMTM4,0.08815181
ACSS3,COL7A1,0.16873057
ACSS3,CSPP1,0.14574834
ACSS3,CX3CL1,0.1043187
ACSS3,DCDC2,0.07994476
ACSS3,DENND2D,0.1260778
ACSS3,DUSP2,0.15085087
ACSS3,DUSP6,0.09219639
ACSS3,EDAR,0.12217771
ACSS3,EPB41L3,0.16873057
ACSS3,EPHB1,0.11751387
ACSS3,ETF1,0.12492348
ACSS3,FAM170A,0.16727492
ACSS3,GMFG,0.09600695
ACSS3,GOLGA7B,0.14574834
ACSS3,HLA-G,0.18778519
ACSS3,HOXB13,0.12514037
ACSS3,HOXC6,0.13790726
ACSS3,HYKK,0.16727492
ACSS3,ICAM4,0.12492348
ACSS3,ID1,0.1191461
ACSS3,INPP5D,0.1375739
ACSS3,IPPK,0.14574834
ACSS3,KCNJ5,0.17084997
ACSS3,KIAA0586,0.12183497
ACSS3,KIFC3,0.13790726
ACSS3,KLF11,0.19680787
ACSS3,KMT2D,0.19670927
ACSS3,LDB3,0.14971969
ACSS3,MAFG,0.11041635
ACSS3,MYO10,0.11751387
ACSS3,NAIP,0.10148671
ACSS3,NEO1,0.0921589
ACSS3,NIPAL4,0.14197354
ACSS3,NIPAL4,0.07994476
ACSS3,NUDT14,0.18778519
ACSS3,P2RX2,0.12923053
ACSS3,PIGA,0.12492348
ACSS3,PLEKHA2,0.18293891
ACSS3,PRICKLE2,0.09907827
ACSS3,PXDC1,0.16727492
ACSS3,RAB3A,0.22563548
ACSS3,RCHY1,0.14574834
ACSS3,RELL2,0.13790726
ACSS3,RND2,0.12684889
ACSS3,RNF34,0.09600695
ACSS3,SCARA5,0.0921589
ACSS3,SHANK2,0.08590221
ACSS3,SHPRH,0.10576755
ACSS3,SHTN1,0.09600695
ACSS3,SLC34A1,0.08595599
ACSS3,SMCO4,0.08815181
ACSS3,SNAPC4,0.08595599
ACSS3,SRBD1,0.12514037
ACSS3,SRC,0.15795847
ACSS3,STAG3,0.12923053
ACSS3,TCN2,0.12492348
ACSS3,TMEM170B,0.19670927
ACSS3,TMEM25,0.10148671
ACSS3,WBSCR17,0.15085087
ACSS3,WDR62,0.07847439
ACSS3,ZNF181,0.17756414
ACSS3,ZNF385A,0.12514037
ACSS3,ZNF560,0.09219639
ACTBL2,A1CF,0.08595599
