Interactie,Interactors,MI
ABCD4,TRIM10,0.08254526
ABCD4,TRUB1,0.12514037
ABCD4,TUBGCP3,0.0921589
ABCD4,ZNF260,0.2061494
ABCD4,ZNF33A,0.09600695
ABCD4,ZNF385A,0.16727492
ABCD4,ZNF469,0.12514037
ABCD4,ZNF496,0.14197354
ABCD4,ZNF516,0.08595599
ABHD17C,ABCA5,0.08590221
ABHD17C,ABCB8,0.07994476
ABHD17C,ABCC8,0.1043187
ABHD17C,ACKR3,0.17084997
ABHD17C,ACSS3,0.12923053
ABHD17C,ADAMTSL1,0.23486881
ABHD17C,ADM,0.16727492
ABHD17C,AFDN,0.09057609
ABHD17C,AKAP12,0.1043187
ABHD17C,AMT,0.15795847
ABHD17C,ANKRD44,0.10576755
ABHD17C,ANKS1A,0.08595599
ABHD17C,ARMC8,0.08590221
ABHD17C,ASB8,0.1191461
ABHD17C,B4GALT1,0.09219639
ABHD17C,BACE1,0.13790726
ABHD17C,BRF1,0.1260778
ABHD17C,C9orf72,0.12514037
ABHD17C,CAMK2A,0.1043187
ABHD17C,CCDC90B,0.07994476
ABHD17C,CDC20B,0.14971969
ABHD17C,COL3A1,0.16873057
ABHD17C,COLCA1,0.12183497
ABHD17C,CORO1A,0.07847439
ABHD17C,CXCR1,0.19670927
ABHD17C,CYFIP2,0.17084997
ABHD17C,DACT1,0.08254526
ABHD17C,DCDC2,0.10148671
ABHD17C,DENND2D,0.22563548
ABHD17C,DRD3,0.12183497
ABHD17C,EDC4,0.1375739
ABHD17C,ENPP3,0.07847439
ABHD17C,EPM2AIP1,0.09057609
ABHD17C,EPM2AIP1,0.11751387
ABHD17C,EQTN,0.2541504
ABHD17C,FAM161B,0.22563548
ABHD17C,FAM170A,0.1375739
ABHD17C,FANCD2,0.12514037
ABHD17C,FER,0.14574834
ABHD17C,FJX1,0.10450354
ABHD17C,FZD7,0.23486881
ABHD17C,GLUD1,0.16873057
ABHD17C,GMFG,0.08590221
ABHD17C,HAUS5,0.08254526
ABHD17C,HES1,0.19680787
ABHD17C,ICAM4,0.08254526
ABHD17C,ID1,0.08815181
ABHD17C,INMT,0.14197354
ABHD17C,IPPK,0.1043187
ABHD17C,JAZF1,0.1260778
ABHD17C,KIAA0930,0.10148671
ABHD17C,KIFC3,0.16727492
ABHD17C,KLF11,0.16873057
ABHD17C,MAFG,0.11751387
ABHD17C,MTG2,0.08815181
ABHD17C,NAIP,0.10148671
ABHD17C,NEO1,0.1260778
ABHD17C,NIPAL4,0.08025668
ABHD17C,NUDT6,0.15795847
ABHD17C,P2RX2,0.08815181
ABHD17C,PARP2,0.08254276
ABHD17C,PIGA,0.15085087
ABHD17C,PLEKHA6,0.08590221
ABHD17C,PSPC1,0.09219639
ABHD17C,RAB3A,0.09057609
ABHD17C,RESP18,0.12183497
ABHD17C,RRNAD1,0.2541504
ABHD17C,SCARA5,0.08590221
ABHD17C,SH3GLB2,0.12514037
ABHD17C,SLC30A1,0.07994476
ABHD17C,SLC7A1,0.13817238
ABHD17C,TLR4,0.15085087
ABHD17C,TMEM25,0.12923053
ABHD17C,TNC,0.12866719
ABHD17C,TPD52,0.16873057
ABHD17C,TPP1,0.08590221
ABHD17C,TRIM10,0.16727492
ABHD17C,TRPS1,0.21582629
ABHD17C,TSC22D1,0.13817238
ABHD17C,WBSCR17,0.14197354
ABHD17C,XPO1,0.10450354
ABHD17C,ZFPM1,0.07847439
ABHD17C,ZFYVE27,0.20199846
ABHD17C,ZNF260,0.08590221
ABHD17C,ZNF33A,0.12492348
ABHD17C,ZNF436,0.12217771
ABHD17C,ZNF512,0.12357774
ABHD17C,ZNF560,0.23486881
ABHD17C,ZNF71,0.1260778
ACKR3,ABCC8,0.10148671
ACKR3,ABHD17C,0.17084997
ACKR3,ACSS3,0.09600695
ACKR3,ACTBL2,0.14971969
ACKR3,ACVR2B,0.0921589
ACKR3,ADAMTSL1,0.14574834
ACKR3,AKAP1,0.17084997
ACKR3,AMT,0.15085087
ACKR3,ANKRD36B,0.13817238
ACKR3,ANKRD44,0.10450354
ACKR3,APOL3,0.12252463
ACKR3,BCL7A,0.12866719
ACKR3,BTG2,0.11751387
ACKR3,C9orf72,0.09057609
ACKR3,CAMK2A,0.1260778
ACKR3,CASTOR2,0.10344802
ACKR3,CBX6,0.12866719
ACKR3,CD8A,0.13817238
ACKR3,CDC20B,0.22129466
ACKR3,COL3A1,0.1043187
ACKR3,COL7A1,0.14574834
ACKR3,COLCA1,0.13790726
ACKR3,CTXN1,0.13790726
ACKR3,CXCR1,0.09219639
ACKR3,CYFIP2,0.17084997
ACKR3,DCDC2,0.12183497
ACKR3,DENND2D,0.11041635
ACKR3,DRD3,0.21582629
ACKR3,DUSP3,0.10344802
ACKR3,EDAR,0.08815181
ACKR3,EDC4,0.19670927
ACKR3,EPM2AIP1,0.12866719
ACKR3,EQTN,0.17084997
ACKR3,F3,0.1260778
ACKR3,FAM161B,0.11041635
ACKR3,FAM170A,0.15795847
ACKR3,FANCD2,0.09600695
ACKR3,FER,0.16727492
ACKR3,FZD7,0.15085087
ACKR3,GLUD1,0.1043187
ACKR3,HAUS5,0.09057609
ACKR3,HES1,0.0921589
ACKR3,HLA-G,0.15085087
ACKR3,ICAM4,0.09600695
ACKR3,JAZF1,0.16873057
ACKR3,KCNS3,0.08590221
ACKR3,KCTD15,0.13817238
ACKR3,KDM4B,0.12866719
ACKR3,KIAA0930,0.12183497
ACKR3,KLF11,0.1043187
ACKR3,KLHL26,0.09057609
ACKR3,LCMT2,0.08254276
ACKR3,MAFG,0.17756414
ACKR3,MYO10,0.15085087
ACKR3,NEO1,0.13817238
ACKR3,NIPAL4,0.08815181
ACKR3,PDK1,0.08254526
ACKR3,PIGA,0.23486881
ACKR3,PMEPA1,0.10450354
ACKR3,PPM1E,0.17756414
ACKR3,PSPC1,0.07994476
ACKR3,RAB3A,0.2061494
ACKR3,RCHY1,0.08595599
ACKR3,RELL2,0.12183497
ACKR3,RND2,0.08815181
ACKR3,RNF34,0.1260778
ACKR3,RRNAD1,0.17084997
ACKR3,SH3GLB2,0.09057609
ACKR3,SLC15A1,0.1375739
ACKR3,SMYD4,0.09907827
ACKR3,SPEN,0.12183497
ACKR3,SRBD1,0.09907827
ACKR3,STAG3,0.10450354
ACKR3,SUSD6,0.1375739
ACKR3,TLR4,0.16727492
ACKR3,TLR4,0.16873057
ACKR3,TMEM25,0.09600695
ACKR3,TMEM53,0.15085087
ACKR3,TPD52,0.08815181
ACKR3,TRPS1,0.1260778
ACKR3,ZFYVE27,0.19670927
ACKR3,ZNF33A,0.12252463
ACKR3,ZNF512,0.07994476
ACKR3,ZNF560,0.15085087
ACKR3,ZNF71,0.16873057
ACSS3,ABCA5,0.07847439
ACSS3,ABHD17C,0.12923053
ACSS3,ACKR3,0.09600695
ACSS3,ACTBL2,0.07847439
ACSS3,ACVR2B,0.09219639
ACSS3,ADAMTSL1,0.14971969
ACSS3,ADM,0.08595599
ACSS3,AFDN,0.0921589
ACSS3,AKAP1,0.12514037
ACSS3,AKAP12,0.1375739
ACSS3,AKT1S1,0.15795847
ACSS3,AMT,0.12252463
ACSS3,ANKRD36B,0.12183497
ACSS3,ANKS1A,0.16727492
ACSS3,AP3B2,0.08254276
ACSS3,APOL3,0.07994476
ACSS3,ARMC8,0.07847439
ACSS3,ATN1,0.09219639
ACSS3,BCL7A,0.08590221
ACSS3,BRF1,0.19670927
ACSS3,C9orf72,0.10148671
ACSS3,CBX6,0.08590221
ACSS3,CD8A,0.12183497
ACSS3,CLEC5A,0.13790726
ACSS3,COL7A1,0.10450354
ACSS3,COLCA1,0.20199846
ACSS3,CPEB3,0.08815181
ACSS3,CX3CL1,0.1260778
ACSS3,CXCR1,0.1260778
ACSS3,DACT1,0.13817238
ACSS3,DENND2D,0.15085087
ACSS3,DUSP6,0.1043187
ACSS3,EDC4,0.09057609
ACSS3,ENPP3,0.08590221
ACSS3,EPB41L3,0.08025668
ACSS3,EPM2AIP1,0.0921589
ACSS3,EPM2AIP1,0.14574834
ACSS3,EQTN,0.12923053
ACSS3,FAM161B,0.15085087
ACSS3,FAM170A,0.1260778
ACSS3,FANCD2,0.21582629
ACSS3,FER,0.11751387
ACSS3,FJX1,0.12252463
ACSS3,FZD7,0.10450354
ACSS3,GCNT1,0.08595599
ACSS3,GMFG,0.07847439
ACSS3,HES1,0.08254526
ACSS3,HIVEP3,0.07994476
ACSS3,HYOU1,0.08254526
ACSS3,INMT,0.10576755
ACSS3,INPP5D,0.2061494
ACSS3,IPPK,0.1375739
ACSS3,JAZF1,0.09057609
ACSS3,KCNJ5,0.08595599
ACSS3,KCNS3,0.14971969
ACSS3,KCTD15,0.12183497
ACSS3,KIAA0586,0.07994476
ACSS3,KIF2C,0.13790726
ACSS3,KIFC3,0.11041635
ACSS3,KLHL26,0.12514037
ACSS3,KMT2D,0.12866719
ACSS3,MYO10,0.12252463
ACSS3,NAIP,0.12514037
ACSS3,NEO1,0.1375739
ACSS3,PDK1,0.12183497
ACSS3,PPM1E,0.11751387
ACSS3,PRICKLE2,0.10576755
ACSS3,RAB3A,0.1375739
ACSS3,RCHY1,0.12492348
ACSS3,RESP18,0.12684889
ACSS3,RNF34,0.10148671
ACSS3,RRNAD1,0.12923053
ACSS3,SAV1,0.12866719
ACSS3,SERPINE1,0.1260778
ACSS3,SH3GLB2,0.10148671
ACSS3,SHTN1,0.09600695
ACSS3,SIX5,0.10450354
ACSS3,SLC15A1,0.08025668
ACSS3,SLC34A1,0.12217771
ACSS3,SNAPC4,0.11041635
ACSS3,SORBS1,0.0921589
ACSS3,SRC,0.07847439
ACSS3,SYP,0.09907827
ACSS3,TLR4,0.22129466
ACSS3,TMEM170B,0.0921589
ACSS3,TMEM2,0.09219639
ACSS3,TMEM25,0.2541504
ACSS3,TPD52,0.12357774
ACSS3,TPP1,0.07847439
ACSS3,TRIM10,0.08595599
ACSS3,TRPS1,0.12514037
ACSS3,TRUB1,0.08815181
ACSS3,TUBGCP3,0.22563548
ACSS3,TXNIP,0.10450354
ACSS3,WBSCR17,0.10576755
ACSS3,WDR62,0.10576755
ACSS3,XPO1,0.23486881
ACSS3,ZFYVE27,0.17084997
ACSS3,ZNF181,0.16873057
ACSS3,ZNF260,0.07847439
ACSS3,ZNF385A,0.09600695
ACSS3,ZNF512,0.16873057
ACSS3,ZNF560,0.10450354
ACSS3,ZNF71,0.09057609
ACTBL2,ABCD4,0.09907827
ACTBL2,ACKR3,0.14971969
ACTBL2,ACSS3,0.07847439
ACTBL2,ACVR2B,0.22563548
ACTBL2,AFDN,0.08815181
ACTBL2,AKAP1,0.22563548
ACTBL2,AMT,0.2061494
ACTBL2,AP3B2,0.12684889
ACTBL2,APBB2,0.08590221
ACTBL2,APOL3,0.12514037
ACTBL2,APPL1,0.12866719
ACTBL2,ATN1,0.10148671
ACTBL2,B4GALT1,0.08815181
ACTBL2,BTG2,0.1260778
ACTBL2,CASTOR2,0.16873057
ACTBL2,CCNJL,0.1260778
ACTBL2,CD28,0.08025668
ACTBL2,CD8A,0.1260778
ACTBL2,CDC20B,0.17084997
ACTBL2,COL7A1,0.19670927
ACTBL2,CORO1A,0.12923053
ACTBL2,CPEB3,0.12514037
ACTBL2,CSPP1,0.14197354
ACTBL2,CYFIP2,0.12217771
ACTBL2,DACT1,0.07847439
ACTBL2,DRD3,0.10450354
ACTBL2,DSCC1,0.13817238
