Interactie,Interactors,MI
ABCC8,ABCB8,0.11751387
ABCC8,ABCD4,0.16873057
ABCC8,ACTBL2,0.09907827
ABCC8,AFDN,0.09219639
ABCC8,AKAP1,0.1191461
ABCC8,AKT1S1,0.16873057
ABCC8,AMOTL2,0.08025668
ABCC8,AMT,0.15085087
ABCC8,ANKRD36B,0.14971969
ABCC8,ANKRD44,0.1260778
ABCC8,ANKS1A,0.08254276
ABCC8,AP3B2,0.08590221
ABCC8,APBB2,0.14197354
ABCC8,APOL3,0.20199846
ABCC8,ASB8,0.09057609
ABCC8,BRF1,0.10450354
ABCC8,BTG2,0.09907827
ABCC8,CAMK2A,0.12684889
ABCC8,CASTOR2,0.14971969
ABCC8,CCDC90B,0.16727492
ABCC8,CCNJL,0.12183497
ABCC8,CDC20B,0.08590221
ABCC8,CMTM4,0.1375739
ABCC8,COL3A1,0.15085087
ABCC8,COLCA1,0.17084997
ABCC8,CXCR1,0.16873057
ABCC8,CYFIP2,0.10450354
ABCC8,DACT1,0.15085087
ABCC8,DCDC2,0.08815181
ABCC8,DENND2D,0.07994476
ABCC8,DRD3,0.22129466
ABCC8,DSCC1,0.18778519
ABCC8,DUSP2,0.1043187
ABCC8,DUSP3,0.1375739
ABCC8,EDAR,0.12217771
ABCC8,EDC4,0.12514037
ABCC8,ENPP3,0.07994476
ABCC8,EPAS1,0.15795847
ABCC8,EPB41L3,0.11041635
ABCC8,EPHB1,0.12492348
ABCC8,EPM2AIP1,0.14197354
ABCC8,EPM2AIP1,0.12923053
ABCC8,ETF1,0.09219639
ABCC8,F3,0.12217771
ABCC8,FAM170A,0.09219639
ABCC8,FJX1,0.10148671
ABCC8,GMFG,0.08254276
ABCC8,GOLGA7B,0.11041635
ABCC8,HAUS5,0.08595599
ABCC8,HES1,0.1375739
ABCC8,HES1,0.11041635
ABCC8,HOXB13,0.07847439
ABCC8,HOXC6,0.08254526
ABCC8,HYOU1,0.08815181
ABCC8,ICAM4,0.11751387
ABCC8,ID1,0.17756414
ABCC8,INPP5D,0.09057609
ABCC8,IP6K1,0.07847439
ABCC8,IPPK,0.12866719
ABCC8,KDM4B,0.14197354
ABCC8,KDM5A,0.12183497
ABCC8,KIFC3,0.1375739
ABCC8,KLHL26,0.09057609
ABCC8,KMT2D,0.11751387
ABCC8,LDB3,0.11041635
ABCC8,LIF,0.12492348
ABCC8,MYO10,0.08595599
ABCC8,NEO1,0.16727492
ABCC8,NIPAL4,0.13817238
ABCC8,NIPAL4,0.08254276
ABCC8,NUDT14,0.17756414
ABCC8,P2RX2,0.14971969
ABCC8,PDK1,0.08025668
ABCC8,PIGA,0.17756414
ABCC8,PLEKHA2,0.09219639
ABCC8,PMM2,0.15795847
ABCC8,PSPC1,0.0921589
ABCC8,RESP18,0.08590221
ABCC8,RNF34,0.08254526
ABCC8,RRNAD1,0.08025668
ABCC8,SAV1,0.09057609
ABCC8,SECTM1,0.10576755
ABCC8,SERPINE1,0.12183497
ABCC8,SH3GLB2,0.07994476
ABCC8,SHPRH,0.07994476
ABCC8,SHTN1,0.1043187
ABCC8,SIX1,0.08815181
ABCC8,SLC30A1,0.16727492
ABCC8,SLC7A1,0.08025668
ABCC8,SMCO4,0.14574834
ABCC8,SMYD4,0.22129466
ABCC8,SNAPC4,0.12866719
ABCC8,SORBS1,0.08254276
ABCC8,SPEN,0.17084997
ABCC8,SUSD6,0.15795847
ABCC8,SYP,0.14971969
ABCC8,TACC2,0.09057609
ABCC8,TLR4,0.15085087
ABCC8,TLR4,0.1260778
ABCC8,TMEM170B,0.1043187
ABCC8,TNC,0.19670927
ABCC8,TPD52,0.19670927
ABCC8,TPD52,0.12357774
ABCC8,TPP1,0.14197354
ABCC8,TRIM10,0.11041635
ABCC8,TRPS1,0.12252463
ABCC8,TRUB1,0.12514037
ABCC8,TSC22D1,0.09907827
ABCC8,TUBGCP3,0.12357774
ABCC8,VSTM1,0.22563548
ABCC8,WBSCR17,0.12492348
ABCC8,WIZ,0.20199846
ABCC8,ZFPM1,0.10450354
ABCC8,ZFYVE27,0.10450354
ABCC8,ZNF260,0.14574834
ABCC8,ZNF436,0.13817238
ABCC8,ZNF469,0.09600695
ABCC8,ZNF496,0.12866719
ABCC8,ZNF560,0.16727492
ABCD4,ABCB8,0.22129466
ABCD4,ABCC8,0.16873057
ABCD4,ACTBL2,0.11751387
ABCD4,AKAP1,0.19670927
ABCD4,AKT1S1,0.13817238
ABCD4,AMT,0.14574834
ABCD4,ANKRD44,0.17084997
ABCD4,ANKS1A,0.10148671
ABCD4,APBB2,0.08590221
ABCD4,APOL3,0.12183497
ABCD4,APPL1,0.07847439
ABCD4,ASB8,0.12183497
ABCD4,BTG2,0.11751387
ABCD4,CASTOR2,0.10344802
ABCD4,CCDC90B,0.16727492
ABCD4,CCNJL,0.20199846
ABCD4,CD8A,0.1043187
ABCD4,COL3A1,0.14574834
ABCD4,COLCA1,0.1043187
ABCD4,CXCR1,0.13817238
ABCD4,DACT1,0.14574834
ABCD4,DCDC2,0.12183497
ABCD4,DENND2D,0.09600695
ABCD4,DRD3,0.11751387
ABCD4,DSCC1,0.23486881
ABCD4,DUSP2,0.17084997
ABCD4,EPAS1,0.13790726
ABCD4,EPHB1,0.10450354
ABCD4,EPM2AIP1,0.12357774
ABCD4,ERBB3,0.08595599
ABCD4,FER,0.08590221
ABCD4,FJX1,0.1375739
ABCD4,HLA-G,0.12252463
ABCD4,ID1,0.23486881
ABCD4,INMT,0.12217771
ABCD4,INPP5D,0.12183497
ABCD4,IPPK,0.16727492
ABCD4,KCNJ5,0.12252463
ABCD4,KCNS3,0.12357774
ABCD4,KDM5A,0.09057609
ABCD4,KIAA0586,0.08254526
ABCD4,KIFC3,0.08815181
ABCD4,KMT2D,0.12252463
ABCD4,LCMT2,0.14197354
ABCD4,MTG2,0.12217771
ABCD4,MYO10,0.14574834
ABCD4,NAIP,0.10450354
ABCD4,NEO1,0.12866719
ABCD4,NIPAL4,0.19680787
ABCD4,NUDT14,0.23486881
ABCD4,PIGA,0.16727492
ABCD4,PMM2,0.13790726
ABCD4,PRICKLE2,0.14574834
ABCD4,RESP18,0.14197354
ABCD4,RNF34,0.08254526
ABCD4,SAV1,0.12183497
ABCD4,SCARA5,0.07847439
ABCD4,SERPINE1,0.20199846
ABCD4,SHPRH,0.09600695
ABCD4,SHTN1,0.12514037
ABCD4,SIX1,0.1375739
ABCD4,SLC30A1,0.17756414
ABCD4,SMCO4,0.10450354
ABCD4,SMYD4,0.11751387
ABCD4,SNAPC4,0.22563548
ABCD4,SORBS1,0.10450354
ABCD4,SPEN,0.1043187
ABCD4,SUSD6,0.19670927
ABCD4,TACC2,0.09600695
ABCD4,TLR4,0.14574834
ABCD4,TLR4,0.12514037
ABCD4,TNC,0.2061494
ABCD4,TPD52,0.1191461
ABCD4,TPP1,0.10576755
ABCD4,TSC22D1,0.08025668
ABCD4,TUBGCP3,0.12923053
ABCD4,VSTM1,0.17756414
ABCD4,VWA5A,0.0921589
ABCD4,WDR62,0.14574834
ABCD4,WIZ,0.12183497
ABCD4,XPO1,0.12217771
ABCD4,ZNF181,0.08254526
ABCD4,ZNF436,0.19680787
ABCD4,ZNF469,0.07994476
ABCD4,ZNF496,0.16727492
ABCD4,ZNF560,0.16727492
ABHD17C,ACSS3,0.08254276
ABHD17C,ACVR2B,0.08254526
ABHD17C,ADM,0.1260778
ABHD17C,AKAP12,0.07994476
ABHD17C,AMOTL2,0.15085087
ABHD17C,ANKRD36B,0.08815181
ABHD17C,ANKRD44,0.09057609
ABHD17C,APBB2,0.1191461
ABHD17C,BCL7A,0.10450354
ABHD17C,BRF1,0.13817238
ABHD17C,C9orf72,0.14971969
ABHD17C,CAMK2A,0.18778519
ABHD17C,CASTOR2,0.08590221
ABHD17C,CD8A,0.12492348
ABHD17C,CLEC5A,0.07994476
ABHD17C,CMTM4,0.12866719
ABHD17C,CRLS1,0.10576755
ABHD17C,CSPP1,0.17084997
ABHD17C,CYFIP2,0.09219639
ABHD17C,DENND2D,0.17084997
ABHD17C,DUSP2,0.12514037
ABHD17C,DUSP3,0.12866719
ABHD17C,EDC4,0.08595599
ABHD17C,EPHB1,0.15085087
ABHD17C,EQTN,0.12492348
ABHD17C,ERBB3,0.07847439
ABHD17C,ETF1,0.12866719
ABHD17C,FAM170A,0.12866719
ABHD17C,FBXW2,0.22563548
ABHD17C,FZD7,0.14574834
ABHD17C,GCNT1,0.08025668
ABHD17C,GLUD1,0.10450354
ABHD17C,HAUS5,0.13817238
ABHD17C,HES1,0.12866719
ABHD17C,HIVEP3,0.20199846
ABHD17C,HOXB13,0.10450354
ABHD17C,HYKK,0.10148671
ABHD17C,HYOU1,0.16727492
ABHD17C,ICAM4,0.13790726
ABHD17C,IP6K1,0.10450354
ABHD17C,JAZF1,0.23486881
ABHD17C,KDM5A,0.12866719
ABHD17C,KIAA0586,0.09907827
ABHD17C,KIFC3,0.08590221
ABHD17C,KLF11,0.12514037
ABHD17C,LIF,0.16873057
ABHD17C,MYO10,0.11041635
ABHD17C,NAIP,0.07847439
ABHD17C,NIPAL4,0.16727492
ABHD17C,NNT,0.11751387
ABHD17C,NUDT6,0.09219639
ABHD17C,P2RX2,0.08815181
ABHD17C,PLEKHA2,0.12183497
ABHD17C,PLEKHA6,0.09219639
ABHD17C,PMEPA1,0.12252463
ABHD17C,PMEPA1,0.23486881
ABHD17C,PPM1E,0.17084997
ABHD17C,PRICKLE2,0.08815181
ABHD17C,RCHY1,0.08254276
ABHD17C,RND2,0.12684889
ABHD17C,RRNAD1,0.19670927
ABHD17C,SECTM1,0.19670927
ABHD17C,SHPRH,0.17084997
ABHD17C,SHTN1,0.12183497
ABHD17C,SIX1,0.08254526
ABHD17C,SLC15A1,0.12252463
ABHD17C,SLC34A1,0.12923053
ABHD17C,SLC7A1,0.19670927
ABHD17C,SORBS1,0.16727492
ABHD17C,STAG3,0.2061494
ABHD17C,SYP,0.08815181
ABHD17C,TCN2,0.09219639
ABHD17C,TMEM170B,0.14197354
ABHD17C,TMEM25,0.10148671
ABHD17C,TPD52,0.11751387
ABHD17C,TRIM10,0.14197354
ABHD17C,TRPS1,0.15795847
ABHD17C,TRUB1,0.08595599
ABHD17C,TSC22D1,0.15795847
ABHD17C,TUBGCP3,0.17084997
ABHD17C,WBSCR17,0.1375739
ABHD17C,WDR62,0.08815181
ABHD17C,XPO1,0.12492348
ABHD17C,ZFPM1,0.09219639
ABHD17C,ZFYVE27,0.09219639
ABHD17C,ZNF181,0.09907827
ABHD17C,ZNF33A,0.12492348
ABHD17C,ZNF512,0.23486881
ABHD17C,ZNF71,0.10450354
ACKR3,A1CF,0.09219639
ACKR3,ABCA5,0.2061494
ACKR3,ACSS3,0.13817238
ACKR3,ACTBL2,0.15085087
ACKR3,ACVR2B,0.20199846
ACKR3,ADM,0.1260778
ACKR3,AMOTL2,0.14574834
ACKR3,AMT,0.14574834
ACKR3,ANKRD36B,0.07847439
ACKR3,ANKS1A,0.12923053
ACKR3,AP3B2,0.13790726
ACKR3,APOL3,0.0921589
ACKR3,APPL1,0.15795847
ACKR3,ASB8,0.0921589
ACKR3,ATN1,0.2061494
ACKR3,B4GALT1,0.16727492
ACKR3,BCL7A,0.07994476
ACKR3,BTG2,0.15085087
ACKR3,C9orf72,0.08815181
ACKR3,CBX6,0.2541504
ACKR3,CCNJL,0.09057609
ACKR3,CD28,0.16727492
ACKR3,CD8A,0.08254276
ACKR3,CDC20B,0.13790726
ACKR3,COL7A1,0.23486881
ACKR3,CORO1A,0.17756414
ACKR3,CPEB3,0.14574834
ACKR3,CX3CL1,0.17756414
ACKR3,DCDC2,0.09600695
ACKR3,DENND2D,0.1375739
ACKR3,DUSP6,0.23486881
ACKR3,EDAR,0.08595599
ACKR3,ENPP3,0.14197354
ACKR3,EQTN,0.08254276
ACKR3,ETF1,0.11751387
ACKR3,F3,0.08815181
ACKR3,FAM170A,0.11751387
ACKR3,FANCD2,0.08254526
ACKR3,FBXW2,0.12252463
ACKR3,FER,0.11751387
ACKR3,FJX1,0.12183497
ACKR3,GMFG,0.20199846
ACKR3,HAUS5,0.12183497
ACKR3,HLA-G,0.10450354
ACKR3,HOXB13,0.09219639
ACKR3,HYOU1,0.14197354
ACKR3,ICAM4,0.08815181
ACKR3,INMT,0.1191461
ACKR3,INPP5D,0.0921589
ACKR3,IP6K1,0.09219639
ACKR3,JAZF1,0.07847439
ACKR3,KCNJ5,0.10450354
ACKR3,KIF2C,0.13817238
ACKR3,KLHL26,0.08254526
ACKR3,KMT2D,0.10450354
ACKR3,KRTAP12-2,0.2061494
ACKR3,MAFG,0.21582629
ACKR3,MTG2,0.1191461
ACKR3,MYO10,0.14197354
ACKR3,NAIP,0.14971969
ACKR3,NIPAL4,0.12492348
ACKR3,NUDT6,0.09057609
ACKR3,P2RX2,0.07847439
ACKR3,PDK1,0.19670927
ACKR3,PLEKHA6,0.09057609
ACKR3,PSPC1,0.07994476
ACKR3,PXDC1,0.08595599
ACKR3,RAB3A,0.10450354
ACKR3,RCHY1,0.13817238
ACKR3,RELL2,0.19670927
ACKR3,RRNAD1,0.10148671
ACKR3,SAV1,0.0921589
ACKR3,SCARA5,0.15795847
ACKR3,SERPINE1,0.09057609
ACKR3,SH3GLB2,0.14197354
ACKR3,SHANK2,0.12514037
ACKR3,SHPRH,0.1375739
ACKR3,SIX1,0.12183497
ACKR3,SIX5,0.19670927
ACKR3,SLC34A1,0.08595599
ACKR3,SLC7A1,0.10148671
ACKR3,SMCO4,0.14971969
ACKR3,SNAPC4,0.23486881
ACKR3,SORBS1,0.12492348
ACKR3,SRBD1,0.09219639
ACKR3,SRC,0.19670927
ACKR3,STAG3,0.12514037
ACKR3,SYP,0.07847439
ACKR3,TACC2,0.12866719
ACKR3,TLR4,0.12514037
ACKR3,TMEM2,0.09600695
ACKR3,TRIM10,0.08254276
ACKR3,TSC22D1,0.1375739
ACKR3,TXNIP,0.07847439
ACKR3,VWA5A,0.12866719
ACKR3,WIZ,0.0921589
ACKR3,ZNF33A,0.08254276
ACKR3,ZNF385A,0.18293891
ACKR3,ZNF512,0.07847439
ACKR3,ZNF71,0.07994476
ACSS3,A1CF,0.1043187
ACSS3,ABCA5,0.1191461
ACSS3,ABHD17C,0.08254276
ACSS3,ACKR3,0.13817238
ACSS3,ACVR2B,0.09057609
ACSS3,AKAP1,0.14971969
ACSS3,AKAP12,0.12252463
ACSS3,AKT1S1,0.12492348
ACSS3,ANKRD36B,0.10576755
ACSS3,AP3B2,0.19670927
ACSS3,APBB2,0.1043187
ACSS3,APPL1,0.15795847
ACSS3,ARMC8,0.1375739
ACSS3,ATN1,0.1191461
ACSS3,B4GALT1,0.18778519
ACSS3,BCL7A,0.08815181
ACSS3,C9orf72,0.07994476
ACSS3,CBX6,0.13817238
ACSS3,CCDC90B,0.1260778
ACSS3,CD28,0.12866719
ACSS3,CDC20B,0.19670927
ACSS3,CLEC5A,0.12252463
ACSS3,CMTM4,0.12492348
ACSS3,COL7A1,0.16727492
ACSS3,CORO1A,0.12866719
ACSS3,CTXN1,0.1375739
ACSS3,CX3CL1,0.22563548
ACSS3,CXCR1,0.12492348
ACSS3,CYFIP2,0.12492348
ACSS3,DENND2D,0.08254276
ACSS3,DUSP3,0.12492348
ACSS3,DUSP6,0.16727492
ACSS3,EDAR,0.10450354
ACSS3,EDC4,0.12684889
ACSS3,EPAS1,0.14574834
ACSS3,EPM2AIP1,0.12492348
ACSS3,ETF1,0.11751387
ACSS3,FAM170A,0.11751387
ACSS3,FBXW2,0.09907827
ACSS3,FER,0.08025668
ACSS3,GCNT1,0.12514037
ACSS3,GLUD1,0.08590221
ACSS3,HAUS5,0.1375739
ACSS3,HES1,0.12492348
ACSS3,HYKK,0.09907827
ACSS3,HYOU1,0.14197354
ACSS3,ICAM4,0.12684889
ACSS3,INMT,0.2061494
ACSS3,IPPK,0.17084997
ACSS3,JAZF1,0.07847439
ACSS3,KCNS3,0.12217771
ACSS3,KDM4B,0.12492348
ACSS3,KDM5A,0.10576755
ACSS3,KIAA0586,0.22129466
ACSS3,KIF2C,0.13817238
ACSS3,KLF11,0.09600695
ACSS3,KLHL26,0.12923053
ACSS3,KMT2D,0.08595599
ACSS3,KRTAP12-2,0.2061494
ACSS3,LIF,0.07994476
ACSS3,MAFG,0.15795847
ACSS3,MTG2,0.2061494
ACSS3,NEO1,0.08254526
ACSS3,NIPAL4,0.15085087
ACSS3,NNT,0.08254276
ACSS3,NUDT6,0.20199846
ACSS3,P2RX2,0.10576755
ACSS3,PDK1,0.13790726
ACSS3,PIGA,0.1043187
ACSS3,PLEKHA6,0.20199846
ACSS3,PMEPA1,0.09219639
ACSS3,PMM2,0.14574834
ACSS3,PRICKLE2,0.17084997
ACSS3,PSPC1,0.10148671
ACSS3,RCHY1,0.2541504
ACSS3,RELL2,0.13790726
ACSS3,RND2,0.07847439
ACSS3,RRNAD1,0.08815181
ACSS3,SCARA5,0.15795847
ACSS3,SHPRH,0.08254276
ACSS3,SIX5,0.19670927
ACSS3,SLC15A1,0.09219639
ACSS3,SLC7A1,0.08815181
ACSS3,SNAPC4,0.12923053
ACSS3,SNAPC4,0.12866719
ACSS3,SRC,0.19670927
ACSS3,STAG3,0.09219639
ACSS3,SYP,0.10576755
