Interactie,Interactors,MI
ABCA5,MYO10,0.19680787
ABCA5,NIPAL4,0.11041635
ABCA5,NUDT14,0.14971969
ABCA5,PARP2,0.12357774
ABCA5,PDK1,0.09057609
ABCA5,PIGA,0.12252463
ABCA5,PLEKHA2,0.12866719
ABCA5,PMM2,0.16727492
ABCA5,PPM1E,0.12217771
ABCA5,RCHY1,0.16873057
ABCA5,RELL2,0.14197354
ABCA5,RNF34,0.08254276
ABCA5,SAV1,0.09219639
ABCA5,SERPINE1,0.08025668
ABCA5,SH3GLB2,0.15085087
ABCA5,SIX1,0.0921589
ABCA5,SIX5,0.12492348
ABCA5,SLC30A1,0.17756414
ABCA5,SNAPC4,0.1260778
ABCA5,SORBS1,0.08595599
ABCA5,SPEN,0.09219639
ABCA5,SRBD1,0.1375739
ABCA5,SRC,0.08590221
ABCA5,STAG3,0.1043187
ABCA5,SYP,0.13817238
ABCA5,TLR4,0.1260778
ABCA5,TLR4,0.09219639
ABCA5,TMEM2,0.08254526
ABCA5,TMEM25,0.07847439
ABCA5,TMEM53,0.16873057
ABCA5,TNC,0.10344802
ABCA5,TRUB1,0.1375739
ABCA5,TUBGCP3,0.1191461
ABCA5,VSTM1,0.11041635
ABCA5,WDR62,0.1260778
ABCA5,ZNF181,0.22129466
ABCA5,ZNF260,0.09057609
ABCA5,ZNF385A,0.12183497
ABCA5,ZNF436,0.09600695
ABCA5,ZNF496,0.22563548
ABCA5,ZNF516,0.07847439
ABCB8,ABCA5,0.07847439
ABCB8,ABCC8,0.18778519
ABCB8,ABHD17C,0.1043187
ABCB8,ACKR3,0.12217771
ABCB8,ACSS3,0.17756414
ABCB8,ACVR2B,0.08815181
ABCB8,ADAMTSL1,0.17084997
ABCB8,ADM,0.09057609
ABCB8,AKAP1,0.12183497
ABCB8,AKAP12,0.12492348
ABCB8,AMT,0.09219639
ABCB8,ANKRD36B,0.10344802
ABCB8,ANKRD44,0.09907827
ABCB8,APPL1,0.12514037
ABCB8,ARMC8,0.18778519
ABCB8,ATN1,0.1375739
ABCB8,BACE1,0.15085087
ABCB8,BRF1,0.10576755
ABCB8,BTG2,0.08595599
ABCB8,C9orf72,0.07994476
ABCB8,CCDC90B,0.08815181
ABCB8,CD28,0.12514037
ABCB8,CD8A,0.08254276
ABCB8,COL7A1,0.17756414
ABCB8,CSPP1,0.12514037
ABCB8,CTXN1,0.17084997
ABCB8,CYFIP2,0.08815181
ABCB8,DCDC2,0.12514037
ABCB8,DRD3,0.17756414
ABCB8,EDAR,0.07847439
ABCB8,ENPP3,0.08254526
ABCB8,EPAS1,0.10576755
ABCB8,EPM2AIP1,0.18778519
ABCB8,EQTN,0.1260778
ABCB8,ERBB3,0.09057609
ABCB8,FAM170A,0.07847439
ABCB8,GLUD1,0.08590221
ABCB8,GOLGA7B,0.08595599
ABCB8,HAUS5,0.08590221
ABCB8,HES1,0.09219639
ABCB8,HIVEP3,0.09219639
ABCB8,HLA-G,0.2061494
ABCB8,HOXB13,0.08254276
ABCB8,HOXC6,0.08254276
ABCB8,HYKK,0.15085087
ABCB8,ID1,0.07994476
ABCB8,INMT,0.12866719
ABCB8,IPPK,0.09057609
ABCB8,KCTD15,0.07847439
ABCB8,KIF2C,0.12183497
ABCB8,KLHL26,0.12492348
ABCB8,KMT2D,0.0921589
ABCB8,LCMT2,0.12252463
ABCB8,LDB3,0.19670927
ABCB8,MTG2,0.17084997
ABCB8,MYO10,0.14197354
ABCB8,NAIP,0.11041635
ABCB8,NEO1,0.12514037
ABCB8,NIPAL4,0.09057609
ABCB8,NUDT6,0.08025668
ABCB8,PDK1,0.12492348
ABCB8,PIGA,0.09907827
ABCB8,PMEPA1,0.19670927
ABCB8,PMM2,0.12684889
ABCB8,PPM1E,0.19670927
ABCB8,PSPC1,0.12866719
ABCB8,PXDC1,0.1260778
ABCB8,RESP18,0.16727492
ABCB8,RND2,0.08595599
ABCB8,RNF34,0.0921589
ABCB8,RRNAD1,0.1260778
ABCB8,SCARA5,0.16727492
ABCB8,SECTM1,0.11041635
ABCB8,SERPINE1,0.17084997
ABCB8,SH3GLB2,0.1375739
ABCB8,SHANK2,0.12252463
ABCB8,SIX1,0.15085087
ABCB8,SLC30A1,0.08815181
ABCB8,SMYD4,0.08025668
ABCB8,SORBS1,0.16727492
ABCB8,SORBS1,0.17084997
ABCB8,TACC2,0.07847439
ABCB8,TMEM170B,0.14574834
ABCB8,TMEM2,0.08590221
ABCB8,TMEM25,0.2541504
ABCB8,TPP1,0.11751387
ABCB8,TRIM10,0.14971969
ABCB8,TRUB1,0.08254276
ABCB8,TXNIP,0.08254526
ABCB8,VSTM1,0.09057609
ABCB8,WBSCR17,0.08025668
ABCB8,WIZ,0.12357774
ABCB8,XPO1,0.0921589
ABCB8,ZFPM1,0.09600695
ABCB8,ZNF33A,0.1043187
ABCB8,ZNF385A,0.07994476
ABCB8,ZNF436,0.17756414
ABCB8,ZNF496,0.12514037
ABCB8,ZNF71,0.15795847
ABCC8,ABCA5,0.09600695
ABCC8,ABCB8,0.18778519
ABCC8,ABHD17C,0.15085087
ABCC8,ACKR3,0.09600695
ABCC8,ACSS3,0.21582629
ABCC8,ACTBL2,0.09057609
ABCC8,ACVR2B,0.11751387
ABCC8,ADAMTSL1,0.08595599
ABCC8,ADM,0.15085087
ABCC8,AKAP12,0.12514037
ABCC8,AKT1S1,0.1043187
ABCC8,AMT,0.08025668
ABCC8,AMT,0.10450354
ABCC8,ANKS1A,0.1375739
ABCC8,APPL1,0.14574834
ABCC8,ARMC8,0.2541504
ABCC8,ATN1,0.12252463
ABCC8,B4GALT1,0.11041635
ABCC8,BACE1,0.1260778
ABCC8,BCL7A,0.08254526
ABCC8,C9orf72,0.07847439
ABCC8,CBX6,0.10450354
ABCC8,CCDC90B,0.11751387
ABCC8,CMTM4,0.08590221
ABCC8,COL7A1,0.21582629
ABCC8,CTXN1,0.12492348
ABCC8,DACT1,0.14574834
ABCC8,DRD3,0.13790726
ABCC8,DSCC1,0.12252463
ABCC8,DUSP2,0.08815181
ABCC8,DUSP3,0.08254276
ABCC8,EDC4,0.0921589
ABCC8,EPB41L3,0.12514037
ABCC8,EPM2AIP1,0.1191461
ABCC8,ERBB3,0.08025668
ABCC8,FAM170A,0.07994476
ABCC8,FANCD2,0.08254276
ABCC8,FER,0.08254276
ABCC8,HES1,0.15085087
ABCC8,HLA-G,0.16727492
ABCC8,HYKK,0.09057609
ABCC8,ICAM4,0.12492348
ABCC8,ID1,0.12217771
ABCC8,INMT,0.19670927
ABCC8,IPPK,0.15085087
ABCC8,JAZF1,0.12923053
ABCC8,KCTD15,0.07994476
ABCC8,KLF11,0.1375739
ABCC8,KLHL26,0.12514037
ABCC8,LCMT2,0.1375739
ABCC8,LDB3,0.22563548
ABCC8,LIF,0.12183497
ABCC8,MAFG,0.08254276
ABCC8,MTG2,0.08590221
ABCC8,MYO10,0.20199846
ABCC8,NAIP,0.08254526
ABCC8,NIPAL4,0.15085087
ABCC8,NUDT6,0.09219639
ABCC8,PARP2,0.0921589
ABCC8,PDK1,0.12514037
ABCC8,PMEPA1,0.12866719
ABCC8,PMM2,0.14197354
ABCC8,PPM1E,0.23486881
ABCC8,PSPC1,0.19670927
ABCC8,RCHY1,0.09057609
ABCC8,RESP18,0.19680787
ABCC8,RRNAD1,0.15085087
ABCC8,SCARA5,0.19680787
ABCC8,SERPINE1,0.14574834
ABCC8,SH3GLB2,0.12252463
ABCC8,SHPRH,0.12183497
ABCC8,SHTN1,0.08595599
ABCC8,SIX1,0.09219639
ABCC8,SLC30A1,0.14197354
ABCC8,SLC34A1,0.08815181
ABCC8,SMCO4,0.12684889
ABCC8,SMYD4,0.09219639
ABCC8,SNAPC4,0.12514037
ABCC8,SORBS1,0.13817238
ABCC8,SORBS1,0.12492348
ABCC8,SRC,0.08254276
ABCC8,SUSD6,0.08254526
ABCC8,SYP,0.1375739
ABCC8,TACC2,0.07994476
ABCC8,TCN2,0.08025668
ABCC8,TMEM2,0.17084997
ABCC8,TMEM25,0.18778519
ABCC8,TMEM53,0.09057609
ABCC8,TPD52,0.08254526
ABCC8,TRIM10,0.12357774
ABCC8,TUBGCP3,0.09600695
ABCC8,VSTM1,0.15085087
ABCC8,WBSCR17,0.09219639
ABCC8,ZNF436,0.21582629
ABCC8,ZNF469,0.07994476
ABCC8,ZNF496,0.14574834
ABCC8,ZNF512,0.08254276
ABCC8,ZNF560,0.12183497
ABCC8,ZNF71,0.22563548
ABCD4,ABCA5,0.09600695
ABCD4,ADAMTSL1,0.12492348
ABCD4,AKAP1,0.1043187
ABCD4,AKT1S1,0.08590221
ABCD4,AMT,0.07847439
ABCD4,ANKRD44,0.15085087
ABCD4,APBB2,0.16873057
ABCD4,ASB8,0.09600695
ABCD4,ATN1,0.11041635
ABCD4,BTG2,0.09219639
ABCD4,CAMK2A,0.09600695
ABCD4,CASTOR2,0.12183497
ABCD4,CD8A,0.2061494
ABCD4,CDC20B,0.12217771
ABCD4,CMTM4,0.12217771
ABCD4,CORO1A,0.13790726
ABCD4,CRLS1,0.09600695
ABCD4,CSPP1,0.10576755
ABCD4,CXCR1,0.22563548
ABCD4,CYFIP2,0.12923053
ABCD4,DENND2D,0.09057609
ABCD4,DRD3,0.10576755
ABCD4,DUSP2,0.22129466
ABCD4,DUSP3,0.23486881
ABCD4,EPHB1,0.10450354
ABCD4,EPM2AIP1,0.12492348
ABCD4,ERBB3,0.14971969
ABCD4,ETF1,0.2541504
ABCD4,F3,0.1375739
ABCD4,FAM161B,0.09057609
ABCD4,FANCD2,0.1260778
ABCD4,FBXW2,0.08590221
ABCD4,FER,0.14574834
ABCD4,FJX1,0.15085087
ABCD4,GCNT1,0.19670927
ABCD4,GLUD1,0.17084997
ABCD4,GMFG,0.15795847
ABCD4,GOLGA7B,0.09219639
ABCD4,HAUS5,0.17084997
ABCD4,HES1,0.08590221
ABCD4,HOXB13,0.08254526
ABCD4,HOXC6,0.08254526
ABCD4,HYKK,0.07994476
ABCD4,HYOU1,0.11751387
ABCD4,ICAM4,0.09600695
ABCD4,ID1,0.07847439
ABCD4,INMT,0.07847439
ABCD4,INPP5D,0.11751387
ABCD4,IP6K1,0.14971969
ABCD4,KCNJ5,0.12866719
ABCD4,KDM4B,0.12514037
ABCD4,KIAA0586,0.12866719
ABCD4,KIAA0930,0.13790726
ABCD4,KIF2C,0.1043187
ABCD4,KLF11,0.14574834
ABCD4,LCMT2,0.0921589
ABCD4,LDB3,0.08815181
ABCD4,LIF,0.11751387
ABCD4,MAFG,0.14574834
ABCD4,MTG2,0.08025668
ABCD4,NNT,0.17084997
ABCD4,NUDT14,0.08590221
ABCD4,PIGA,0.15085087
ABCD4,PMEPA1,0.1043187
ABCD4,PRICKLE2,0.17084997
ABCD4,PSPC1,0.10450354
ABCD4,RESP18,0.09907827
ABCD4,RND2,0.09219639
ABCD4,SCARA5,0.09907827
ABCD4,SH3GLB2,0.11041635
ABCD4,SHPRH,0.11751387
ABCD4,SIX1,0.12357774
ABCD4,SLC15A1,0.14197354
ABCD4,SLC34A1,0.15085087
ABCD4,SLC7A1,0.1375739
ABCD4,SORBS1,0.11751387
ABCD4,SPEN,0.0921589
ABCD4,SRBD1,0.09219639
ABCD4,SRC,0.23486881
ABCD4,TCN2,0.12183497
ABCD4,TLR4,0.15795847
ABCD4,TLR4,0.0921589
ABCD4,TNC,0.08595599
ABCD4,TPD52,0.10450354
ABCD4,TPP1,0.12492348
ABCD4,TRPS1,0.09057609
ABCD4,TRUB1,0.2061494
ABCD4,TSC22D1,0.11751387
ABCD4,TXNIP,0.08595599
ABCD4,WDR62,0.15795847
ABCD4,XPO1,0.12252463
ABCD4,ZNF181,0.16727492
ABCD4,ZNF260,0.19670927
ABCD4,ZNF385A,0.08254526
ABCD4,ZNF469,0.15085087
ABCD4,ZNF512,0.14574834
ABCD4,ZNF516,0.14971969
ABCD4,ZNF560,0.11751387
ABCD4,ZNF71,0.08254276
ABHD17C,A1CF,0.14574834
ABHD17C,ABCA5,0.12866719
ABHD17C,ABCB8,0.1043187
ABHD17C,ABCC8,0.15085087
ABHD17C,ACSS3,0.14574834
ABHD17C,ACTBL2,0.18778519
ABHD17C,ACVR2B,0.13790726
ABHD17C,AKAP12,0.18293891
ABHD17C,AMT,0.08595599
ABHD17C,AMT,0.09600695
ABHD17C,ANKRD36B,0.1043187
ABHD17C,ANKRD44,0.08815181
ABHD17C,ANKS1A,0.16727492
ABHD17C,AP3B2,0.17084997
ABHD17C,APPL1,0.16873057
ABHD17C,ARMC8,0.15085087
ABHD17C,ASB8,0.07994476
ABHD17C,ATN1,0.12183497
ABHD17C,BACE1,0.14197354
ABHD17C,BRF1,0.12684889
ABHD17C,CAMK2A,0.07994476
ABHD17C,CASTOR2,0.0921589
ABHD17C,CBX6,0.09600695
ABHD17C,CCDC90B,0.13790726
ABHD17C,CCNJL,0.08590221
ABHD17C,CD8A,0.10148671
ABHD17C,CMTM4,0.13790726
ABHD17C,COL7A1,0.14574834
ABHD17C,COLCA1,0.10450354
ABHD17C,CPEB3,0.08254276
ABHD17C,CRLS1,0.07994476
ABHD17C,CTXN1,0.10148671
ABHD17C,CX3CL1,0.16873057
ABHD17C,DSCC1,0.09600695
ABHD17C,DUSP6,0.10148671
ABHD17C,EDAR,0.08815181
ABHD17C,EPAS1,0.12684889
ABHD17C,EPB41L3,0.12217771
ABHD17C,EPM2AIP1,0.17084997
ABHD17C,FER,0.07847439
ABHD17C,FJX1,0.08815181
ABHD17C,HES1,0.13817238
ABHD17C,HOXB13,0.09907827
ABHD17C,HOXC6,0.09907827
ABHD17C,ICAM4,0.07994476
ABHD17C,ID1,0.19670927
ABHD17C,INMT,0.08595599
ABHD17C,KDM4B,0.09219639
ABHD17C,KDM5A,0.08254276
ABHD17C,KLF11,0.07847439
ABHD17C,KLHL26,0.18293891
ABHD17C,LCMT2,0.17756414
ABHD17C,LDB3,0.12923053
ABHD17C,MAFG,0.07847439
ABHD17C,MYO10,0.17756414
ABHD17C,P2RX2,0.1260778
ABHD17C,PDK1,0.18293891
ABHD17C,PIGA,0.08815181
ABHD17C,PLEKHA2,0.2061494
ABHD17C,PMM2,0.21582629
ABHD17C,PPM1E,0.1260778
ABHD17C,PSPC1,0.11041635
ABHD17C,PXDC1,0.07994476
ABHD17C,RAB3A,0.17084997
ABHD17C,RCHY1,0.18778519
ABHD17C,RRNAD1,0.17084997
ABHD17C,SERPINE1,0.12183497
ABHD17C,SH3GLB2,0.12183497
ABHD17C,SHANK2,0.07994476
ABHD17C,SHTN1,0.09057609
ABHD17C,SIX5,0.08815181
ABHD17C,SLC30A1,0.15795847
ABHD17C,SNAPC4,0.08590221
ABHD17C,SORBS1,0.10148671
ABHD17C,SPEN,0.10450354
ABHD17C,SRBD1,0.14197354
ABHD17C,STAG3,0.08595599
ABHD17C,SYP,0.16727492
ABHD17C,TLR4,0.10450354
ABHD17C,TMEM25,0.1043187
ABHD17C,TMEM53,0.18778519
ABHD17C,TNC,0.09219639
ABHD17C,TPD52,0.11041635
ABHD17C,TRIM10,0.11751387
ABHD17C,TUBGCP3,0.22563548
ABHD17C,WIZ,0.10344802
ABHD17C,ZNF33A,0.12492348
ABHD17C,ZNF385A,0.11751387
ABHD17C,ZNF436,0.14574834
ABHD17C,ZNF496,0.16873057
ABHD17C,ZNF512,0.07847439
ABHD17C,ZNF71,0.08254526
ACKR3,A1CF,0.08595599
ACKR3,ABCB8,0.12217771
ACKR3,ABCC8,0.09600695
ACKR3,ADM,0.12252463
ACKR3,AFDN,0.12866719
ACKR3,AMOTL2,0.12866719
ACKR3,AMT,0.14574834
ACKR3,ANKS1A,0.08025668
ACKR3,APOL3,0.08254526
ACKR3,ARMC8,0.09600695
ACKR3,ASB8,0.09600695
ACKR3,B4GALT1,0.14197354
ACKR3,BACE1,0.12514037
ACKR3,BCL7A,0.12684889
ACKR3,BTG2,0.12357774
ACKR3,C9orf72,0.18778519
ACKR3,CAMK2A,0.09600695
ACKR3,CCNJL,0.12866719
ACKR3,CDC20B,0.07847439
ACKR3,CLEC5A,0.19680787
ACKR3,CMTM4,0.08254276
ACKR3,COL3A1,0.08815181
ACKR3,CORO1A,0.08595599
ACKR3,CPEB3,0.13790726
ACKR3,CRLS1,0.09600695
ACKR3,CXCR1,0.08815181
ACKR3,DACT1,0.10450354
ACKR3,DENND2D,0.0921589
ACKR3,DSCC1,0.07994476
ACKR3,EDC4,0.09219639
ACKR3,ENPP3,0.15085087
ACKR3,EPM2AIP1,0.09600695
ACKR3,EQTN,0.10450354
ACKR3,FAM161B,0.0921589
ACKR3,FAM170A,0.19670927
ACKR3,FBXW2,0.08025668
ACKR3,GOLGA7B,0.12357774
ACKR3,HES1,0.12217771
ACKR3,HIVEP3,0.14574834
ACKR3,HLA-G,0.14197354
ACKR3,HYKK,0.12514037
ACKR3,INMT,0.1260778
ACKR3,INPP5D,0.07847439
ACKR3,IP6K1,0.08025668
ACKR3,IPPK,0.12252463
ACKR3,KCNJ5,0.12684889
ACKR3,KCNS3,0.13817238
ACKR3,KCTD15,0.19670927
ACKR3,KDM4B,0.08254526
ACKR3,KDM5A,0.08595599
ACKR3,KIAA0586,0.1043187
ACKR3,KIAA0930,0.08595599
ACKR3,KIFC3,0.16727492
ACKR3,KMT2D,0.22563548
ACKR3,KRTAP12-2,0.10576755
ACKR3,LDB3,0.15085087
ACKR3,MTG2,0.14971969
ACKR3,NAIP,0.17084997
ACKR3,NIPAL4,0.08815181
ACKR3,NIPAL4,0.12252463
ACKR3,NUDT14,0.08025668
ACKR3,NUDT6,0.1375739
ACKR3,P2RX2,0.08254526
ACKR3,PARP2,0.09219639
ACKR3,PMEPA1,0.08590221
ACKR3,PMEPA1,0.15795847
ACKR3,PPM1E,0.08590221
ACKR3,RELL2,0.15795847
ACKR3,RESP18,0.20199846
ACKR3,RND2,0.12357774
ACKR3,RNF34,0.22563548
ACKR3,RRNAD1,0.10450354
ACKR3,SAV1,0.16727492
ACKR3,SCARA5,0.20199846
ACKR3,SECTM1,0.17084997
ACKR3,SERPINE1,0.14971969
ACKR3,SHTN1,0.10344802
ACKR3,SLC7A1,0.0921589
ACKR3,SMYD4,0.1375739
ACKR3,SNAPC4,0.08254276
ACKR3,SNAPC4,0.08815181
ACKR3,SORBS1,0.1375739
ACKR3,STAG3,0.08254276
ACKR3,SUSD6,0.12183497
ACKR3,SYP,0.08025668
ACKR3,TACC2,0.19670927
ACKR3,TLR4,0.14197354
ACKR3,TMEM170B,0.12923053
ACKR3,TMEM2,0.12514037
ACKR3,TMEM25,0.12217771
ACKR3,TPD52,0.12183497
ACKR3,TRIM10,0.0921589
ACKR3,TRPS1,0.0921589
ACKR3,TSC22D1,0.07847439
ACKR3,TXNIP,0.12492348
ACKR3,VSTM1,0.12252463
ACKR3,VWA5A,0.16727492
ACKR3,WBSCR17,0.1375739
ACKR3,WDR62,0.14197354
ACKR3,XPO1,0.11041635
ACKR3,ZFPM1,0.23486881
ACKR3,ZNF181,0.08815181
ACKR3,ZNF516,0.08025668
ACKR3,ZNF71,0.14574834
ACSS3,ABCA5,0.09600695
ACSS3,ABCB8,0.17756414
ACSS3,ABCC8,0.21582629
ACSS3,ABHD17C,0.14574834
ACSS3,ACVR2B,0.14197354
ACSS3,ADM,0.14197354
ACSS3,AKAP1,0.12217771
ACSS3,AKAP12,0.10148671
ACSS3,AKT1S1,0.12357774
ACSS3,AMT,0.14971969
ACSS3,ANKRD44,0.07994476
ACSS3,ANKS1A,0.12183497
ACSS3,APPL1,0.15085087
ACSS3,ARMC8,0.21582629
ACSS3,ATN1,0.10450354
ACSS3,BACE1,0.1375739
ACSS3,BCL7A,0.09219639
ACSS3,BRF1,0.07994476
ACSS3,BTG2,0.08254276
ACSS3,CBX6,0.14971969
ACSS3,CCDC90B,0.14197354
ACSS3,CD8A,0.08025668
ACSS3,COL7A1,0.2541504
ACSS3,CTXN1,0.10344802
ACSS3,CYFIP2,0.07847439
ACSS3,DACT1,0.11751387
ACSS3,DRD3,0.19680787
ACSS3,DSCC1,0.10450354
ACSS3,EPAS1,0.07994476
ACSS3,EPB41L3,0.12923053
ACSS3,EPHB1,0.0921589
ACSS3,EPM2AIP1,0.13790726
ACSS3,EPM2AIP1,0.07847439
ACSS3,EQTN,0.08590221
ACSS3,FBXW2,0.07847439
ACSS3,FZD7,0.07994476
ACSS3,GOLGA7B,0.08254276
ACSS3,HES1,0.14574834
ACSS3,HLA-G,0.16727492
ACSS3,HYKK,0.09057609
ACSS3,ICAM4,0.10344802
ACSS3,INMT,0.16873057
ACSS3,IPPK,0.14197354
ACSS3,JAZF1,0.12514037
ACSS3,KIAA0586,0.08254276
ACSS3,KIF2C,0.12217771
ACSS3,KLF11,0.1260778
ACSS3,KLHL26,0.10148671
ACSS3,KRTAP12-2,0.08595599
ACSS3,LCMT2,0.12183497
ACSS3,LDB3,0.17756414
ACSS3,LIF,0.17084997
ACSS3,MYO10,0.20199846
ACSS3,NIPAL4,0.14197354
ACSS3,NUDT14,0.07847439
ACSS3,NUDT6,0.08815181
ACSS3,PDK1,0.10148671
ACSS3,PIGA,0.07994476
ACSS3,PLEKHA2,0.08590221
ACSS3,PLEKHA6,0.0921589
ACSS3,PMEPA1,0.16727492
ACSS3,PMM2,0.11751387
ACSS3,PPM1E,0.23486881
ACSS3,PSPC1,0.2061494
ACSS3,PXDC1,0.11041635
ACSS3,RESP18,0.13790726
ACSS3,RND2,0.08254276
ACSS3,RRNAD1,0.14197354
ACSS3,SCARA5,0.13790726
ACSS3,SERPINE1,0.11751387
ACSS3,SH3GLB2,0.10450354
ACSS3,SHPRH,0.17084997
ACSS3,SHTN1,0.09907827
ACSS3,SIX1,0.08254526
ACSS3,SLC30A1,0.11751387
ACSS3,SLC34A1,0.09219639
ACSS3,SMCO4,0.1043187
ACSS3,SMYD4,0.08815181
ACSS3,SNAPC4,0.10148671
ACSS3,SORBS1,0.15795847
ACSS3,SORBS1,0.10344802
ACSS3,SYP,0.12183497
ACSS3,TMEM2,0.12183497
ACSS3,TMEM25,0.17756414
ACSS3,TPP1,0.09600695
ACSS3,TRIM10,0.1043187
ACSS3,TRUB1,0.08025668
ACSS3,TUBGCP3,0.09600695
ACSS3,VSTM1,0.14197354
ACSS3,WBSCR17,0.08815181
ACSS3,ZNF33A,0.08025668
ACSS3,ZNF436,0.2541504
ACSS3,ZNF496,0.15085087
